# GOES19_ABI RSR
# QV 2025-06-04 from ABI-16-047_FM4_Spectral_Response_Curves.xlsx
# filtered to response > 0.002
# TIR bands
# GOES19_ABI Band CH390
# -------------------
3.777148 0.100481
3.777291 0.10175
3.777434 0.103036
3.777576 0.104339
3.777719 0.105659
3.777862 0.106996
3.778004 0.108349
3.778147 0.109724
3.77829 0.111121
3.778433 0.112539
3.778575 0.113974
3.778718 0.115423
3.778861 0.116885
3.779004 0.11838
3.779147 0.119894
3.779289 0.121421
3.779432 0.12297
3.779575 0.124548
3.779718 0.126143
3.779861 0.127774
3.780004 0.129468
3.780147 0.131234
3.78029 0.133059
3.780432 0.134929
3.780575 0.136831
3.780718 0.138752
3.780861 0.14068
3.781004 0.1426
3.781147 0.144512
3.78129 0.146428
3.781433 0.148352
3.781576 0.150292
3.781719 0.152255
3.781862 0.154246
3.782005 0.156272
3.782148 0.158391
3.782291 0.160578
3.782434 0.162799
3.782577 0.165038
3.782721 0.167301
3.782864 0.169597
3.783007 0.171933
3.78315 0.17431
3.783293 0.176723
3.783436 0.179166
3.783579 0.181637
3.783722 0.18413
3.783866 0.186642
3.784009 0.189168
3.784152 0.191716
3.784295 0.194291
3.784438 0.196889
3.784582 0.199505
3.784725 0.202134
3.784868 0.204771
3.785011 0.207412
3.785155 0.210074
3.785298 0.212748
3.785441 0.215448
3.785584 0.218163
3.785728 0.220915
3.785871 0.223731
3.786014 0.226639
3.786158 0.229661
3.786301 0.232781
3.786445 0.235972
3.786588 0.239206
3.786731 0.242454
3.786875 0.245689
3.787018 0.248883
3.787162 0.25205
3.787305 0.255212
3.787448 0.258375
3.787592 0.261543
3.787735 0.264722
3.787879 0.267915
3.788022 0.271133
3.788166 0.274379
3.788309 0.277644
3.788453 0.280925
3.788596 0.284242
3.78874 0.287587
3.788883 0.290975
3.789027 0.294436
3.789171 0.297961
3.789314 0.301534
3.789458 0.305149
3.789601 0.308802
3.789745 0.312489
3.789889 0.316206
3.790032 0.319948
3.790176 0.323751
3.79032 0.327605
3.790463 0.331479
3.790607 0.33536
3.790751 0.339266
3.790894 0.343175
3.791038 0.347067
3.791182 0.35094
3.791325 0.354803
3.791469 0.358667
3.791613 0.362538
3.791757 0.366421
3.791901 0.370315
3.792044 0.374223
3.792188 0.378135
3.792332 0.382048
3.792476 0.385968
3.79262 0.389899
3.792763 0.393846
3.792907 0.397814
3.793051 0.401809
3.793195 0.405849
3.793339 0.409904
3.793483 0.413977
3.793627 0.418063
3.793771 0.422144
3.793915 0.426205
3.794059 0.430231
3.794202 0.434246
3.794346 0.438248
3.79449 0.442225
3.794634 0.446165
3.794778 0.450057
3.794922 0.45387
3.795066 0.45757
3.79521 0.461196
3.795354 0.464792
3.795499 0.468352
3.795643 0.47187
3.795787 0.47534
3.795931 0.478758
3.796075 0.48209
3.796219 0.485275
3.796363 0.488401
3.796507 0.491488
3.796651 0.494554
3.796796 0.497619
3.79694 0.500701
3.797084 0.503815
3.797228 0.506953
3.797372 0.510102
3.797516 0.513249
3.797661 0.516382
3.797805 0.519489
3.797949 0.522552
3.798093 0.525551
3.798238 0.528515
3.798382 0.531453
3.798526 0.534374
3.79867 0.53728
3.798815 0.540172
3.798959 0.54305
3.799103 0.545887
3.799248 0.548709
3.799392 0.551519
3.799536 0.554319
3.799681 0.557109
3.799825 0.559892
3.79997 0.562669
3.800114 0.565443
3.800258 0.568217
3.800403 0.570984
3.800547 0.573743
3.800692 0.576487
3.800836 0.579213
3.800981 0.581915
3.801125 0.58457
3.80127 0.587196
3.801414 0.589806
3.801559 0.592397
3.801703 0.594968
3.801848 0.597523
3.801992 0.600053
3.802137 0.602557
3.802281 0.605049
3.802426 0.607529
3.802571 0.609995
3.802715 0.612443
3.80286 0.614874
3.803004 0.617284
3.803149 0.619674
3.803294 0.622048
3.803438 0.624404
3.803583 0.626744
3.803728 0.629067
3.803872 0.631374
3.804017 0.633665
3.804162 0.63592
3.804306 0.638155
3.804451 0.640382
3.804596 0.642604
3.804741 0.644825
3.804885 0.647057
3.80503 0.649303
3.805175 0.65157
3.80532 0.653853
3.805465 0.656143
3.805609 0.65843
3.805754 0.660705
3.805899 0.662959
3.806044 0.665182
3.806189 0.667383
3.806334 0.669565
3.806479 0.671733
3.806624 0.673888
3.806768 0.676032
3.806913 0.678169
3.807058 0.680296
3.807203 0.682398
3.807348 0.684476
3.807493 0.686516
3.807638 0.688511
3.807783 0.690473
3.807928 0.692394
3.808073 0.694229
3.808218 0.696003
3.808363 0.697756
3.808508 0.69948
3.808653 0.701171
3.808798 0.702822
3.808943 0.704426
3.809088 0.705981
3.809234 0.707498
3.809379 0.708979
3.809524 0.710426
3.809669 0.711841
3.809814 0.713224
3.809959 0.714579
3.810104 0.715906
3.81025 0.717203
3.810395 0.718465
3.81054 0.719688
3.810685 0.720865
3.81083 0.721986
3.810976 0.723041
3.811121 0.72402
3.811266 0.724933
3.811411 0.725802
3.811557 0.726643
3.811702 0.727467
3.811847 0.728286
3.811993 0.729111
3.812138 0.729945
3.812283 0.730779
3.812429 0.73161
3.812574 0.732438
3.812719 0.73326
3.812865 0.734076
3.81301 0.734878
3.813155 0.735669
3.813301 0.736452
3.813446 0.73723
3.813592 0.738005
3.813737 0.738777
3.813883 0.739548
3.814028 0.740315
3.814173 0.741083
3.814319 0.741849
3.814464 0.742615
3.81461 0.743378
3.814755 0.744138
3.814901 0.744897
3.815047 0.745657
3.815192 0.74642
3.815338 0.747184
3.815483 0.747942
3.815629 0.748689
3.815774 0.749429
3.81592 0.750154
3.816066 0.750854
3.816211 0.751532
3.816357 0.752195
3.816503 0.752848
3.816648 0.753495
3.816794 0.75414
3.81694 0.754789
3.817085 0.755443
3.817231 0.756097
3.817377 0.756751
3.817522 0.757404
3.817668 0.758055
3.817814 0.758701
3.81796 0.75934
3.818105 0.75998
3.818251 0.760621
3.818397 0.761262
3.818543 0.7619
3.818689 0.762536
3.818834 0.76317
3.81898 0.763799
3.819126 0.764421
3.819272 0.765041
3.819418 0.765658
3.819564 0.766271
3.81971 0.766881
3.819856 0.767487
3.820002 0.76809
3.820147 0.76869
3.820293 0.769278
3.820439 0.769853
3.820585 0.770421
3.820731 0.770981
3.820877 0.77153
3.821023 0.772066
3.821169 0.772569
3.821315 0.773048
3.821461 0.773515
3.821607 0.773973
3.821753 0.774428
3.821899 0.774884
3.822046 0.775346
3.822192 0.775807
3.822338 0.776267
3.822484 0.776728
3.82263 0.777194
3.822776 0.777667
3.822922 0.77815
3.823068 0.778646
3.823215 0.779156
3.823361 0.77968
3.823507 0.780221
3.823653 0.780785
3.823799 0.781368
3.823946 0.781957
3.824092 0.782541
3.824238 0.783126
3.824384 0.783707
3.824531 0.784276
3.824677 0.784837
3.824823 0.785394
3.824969 0.785948
3.825116 0.786503
3.825262 0.78706
3.825408 0.787617
3.825555 0.78817
3.825701 0.788718
3.825847 0.789256
3.825994 0.789783
3.82614 0.790299
3.826287 0.790806
3.826433 0.791304
3.826579 0.791789
3.826726 0.79226
3.826872 0.792707
3.827019 0.793128
3.827165 0.793519
3.827312 0.793896
3.827458 0.794268
3.827605 0.794642
3.827751 0.795023
3.827898 0.795405
3.828044 0.795782
3.828191 0.79615
3.828337 0.796511
3.828484 0.79687
3.82863 0.797232
3.828777 0.797599
3.828924 0.797975
3.82907 0.798365
3.829217 0.798765
3.829364 0.799175
3.82951 0.799595
3.829657 0.800023
3.829804 0.800464
3.82995 0.800934
3.830097 0.801449
3.830244 0.801983
3.83039 0.80253
3.830537 0.803085
3.830684 0.803645
3.830831 0.804205
3.830977 0.804759
3.831124 0.805303
3.831271 0.805843
3.831418 0.806379
3.831564 0.806909
3.831711 0.807434
3.831858 0.807952
3.832005 0.808462
3.832152 0.808962
3.832299 0.809451
3.832445 0.809935
3.832592 0.810419
3.832739 0.810903
3.832886 0.811384
3.833033 0.811874
3.83318 0.812375
3.833327 0.812853
3.833474 0.813318
3.833621 0.813775
3.833768 0.814233
3.833915 0.814696
3.834062 0.815171
3.834209 0.815656
3.834356 0.816151
3.834503 0.816645
3.83465 0.817144
3.834797 0.817661
3.834944 0.818209
3.835091 0.818805
3.835238 0.819459
3.835385 0.820142
3.835532 0.82084
3.835679 0.821562
3.835827 0.822295
3.835974 0.823022
3.836121 0.823732
3.836268 0.824438
3.836415 0.825156
3.836562 0.825888
3.83671 0.82663
3.836857 0.827382
3.837004 0.828145
3.837151 0.828921
3.837299 0.829707
3.837446 0.830505
3.837593 0.831311
3.83774 0.832127
3.837888 0.832956
3.838035 0.833805
3.838182 0.83468
3.83833 0.835568
3.838477 0.836469
3.838624 0.837373
3.838772 0.838266
3.838919 0.839137
3.839066 0.839974
3.839214 0.840781
3.839361 0.841567
3.839509 0.842343
3.839656 0.843112
3.839803 0.84387
3.839951 0.844626
3.840098 0.845383
3.840246 0.846145
3.840393 0.846909
3.840541 0.84767
3.840688 0.848422
3.840836 0.849161
3.840983 0.849879
3.841131 0.850541
3.841278 0.85118
3.841426 0.851809
3.841574 0.852429
3.841721 0.853042
3.841869 0.853649
3.842016 0.854252
3.842164 0.85484
3.842312 0.855412
3.842459 0.855979
3.842607 0.856552
3.842754 0.857143
3.842902 0.857763
3.84305 0.858449
3.843198 0.859181
3.843345 0.859939
3.843493 0.860718
3.843641 0.861511
3.843788 0.862312
3.843936 0.863117
3.844084 0.863951
3.844232 0.864808
3.84438 0.865696
3.844527 0.866606
3.844675 0.86753
3.844823 0.868464
3.844971 0.869402
3.845119 0.870344
3.845266 0.871298
3.845414 0.872259
3.845562 0.873223
3.84571 0.874186
3.845858 0.875143
3.846006 0.876091
3.846154 0.877025
3.846302 0.877968
3.84645 0.878913
3.846598 0.879851
3.846746 0.880774
3.846894 0.881673
3.847042 0.882533
3.84719 0.883355
3.847338 0.884154
3.847486 0.884937
3.847634 0.885711
3.847782 0.886464
3.84793 0.887211
3.848078 0.887968
3.848226 0.888731
3.848374 0.889499
3.848522 0.890268
3.84867 0.891037
3.848818 0.891805
3.848967 0.892569
3.849115 0.893329
3.849263 0.894087
3.849411 0.894835
3.849559 0.895568
3.849707 0.896282
3.849856 0.896982
3.850004 0.897642
3.850152 0.898257
3.8503 0.898846
3.850449 0.899414
3.850597 0.899968
3.850745 0.900515
3.850893 0.90106
3.851042 0.901589
3.85119 0.902077
3.851338 0.902542
3.851487 0.902999
3.851635 0.903466
3.851783 0.903958
3.851932 0.904493
3.85208 0.905094
3.852229 0.90578
3.852377 0.906517
3.852525 0.907263
3.852674 0.908033
3.852822 0.908815
3.852971 0.909602
3.853119 0.910371
3.853268 0.911132
3.853416 0.911887
3.853565 0.912639
3.853713 0.913389
3.853862 0.91414
3.85401 0.914896
3.854159 0.915652
3.854307 0.916415
3.854456 0.917176
3.854604 0.91794
3.854753 0.918713
3.854902 0.919499
3.85505 0.920309
3.855199 0.921157
3.855347 0.922007
3.855496 0.922833
3.855645 0.923661
3.855793 0.924447
3.855942 0.92514
3.856091 0.925681
3.856239 0.926167
3.856388 0.926621
3.856537 0.927047
3.856686 0.927451
3.856834 0.927836
3.856983 0.928208
3.857132 0.928556
3.857281 0.928875
3.857429 0.929189
3.857578 0.929521
3.857727 0.929871
3.857876 0.930234
3.858025 0.930614
3.858174 0.931021
3.858322 0.931452
3.858471 0.931893
3.85862 0.932346
3.858769 0.932818
3.858918 0.93331
3.859067 0.933831
3.859216 0.934415
3.859365 0.935076
3.859514 0.935791
3.859663 0.936542
3.859812 0.937311
3.859961 0.938081
3.86011 0.938847
3.860259 0.939632
3.860408 0.94043
3.860557 0.941233
3.860706 0.942034
3.860855 0.942827
3.861004 0.943601
3.861153 0.944349
3.861302 0.945086
3.861451 0.945817
3.8616 0.946549
3.861749 0.94729
3.861899 0.948048
3.862048 0.94883
3.862197 0.949652
3.862346 0.95049
3.862495 0.951307
3.862644 0.952103
3.862794 0.952887
3.862943 0.953631
3.863092 0.954314
3.863241 0.954957
3.863391 0.95557
3.86354 0.956163
3.863689 0.956745
3.863838 0.957327
3.863988 0.957917
3.864137 0.958512
3.864286 0.959104
3.864436 0.959694
3.864585 0.960285
3.864734 0.960874
3.864884 0.96146
3.865033 0.962043
3.865182 0.962622
3.865332 0.963198
3.865481 0.963772
3.865631 0.964346
3.86578 0.964921
3.86593 0.965499
3.866079 0.966074
3.866228 0.966642
3.866378 0.967207
3.866527 0.967775
3.866677 0.968351
3.866826 0.968941
3.866976 0.969555
3.867126 0.970231
3.867275 0.970947
3.867425 0.971676
3.867574 0.972396
3.867724 0.973096
3.867873 0.973789
3.868023 0.974434
3.868173 0.975036
3.868322 0.975614
3.868472 0.976171
3.868622 0.976712
3.868771 0.97724
3.868921 0.977758
3.869071 0.978262
3.86922 0.978756
3.86937 0.979254
3.86952 0.979755
3.86967 0.980259
3.869819 0.980769
3.869969 0.981285
3.870119 0.981827
3.870269 0.98239
3.870418 0.982966
3.870568 0.983543
3.870718 0.984113
3.870868 0.984664
3.871018 0.985185
3.871168 0.985672
3.871317 0.986178
3.871467 0.986683
3.871617 0.98717
3.871767 0.987621
3.871917 0.988016
3.872067 0.988342
3.872217 0.988617
3.872367 0.988847
3.872517 0.98903
3.872667 0.989183
3.872817 0.989322
3.872967 0.989455
3.873117 0.989588
3.873267 0.989712
3.873417 0.989832
3.873567 0.989956
3.873717 0.990088
3.873867 0.990236
3.874017 0.990405
3.874167 0.990619
3.874317 0.990869
3.874467 0.991134
3.874617 0.991424
3.874768 0.991728
3.874918 0.992034
3.875068 0.992331
3.875218 0.992625
3.875368 0.992918
3.875518 0.99321
3.875669 0.993501
3.875819 0.993783
3.875969 0.994066
3.876119 0.994368
3.876269 0.994684
3.87642 0.995008
3.87657 0.995338
3.87672 0.99567
3.876871 0.996
3.877021 0.996324
3.877171 0.996655
3.877322 0.996993
3.877472 0.997325
3.877622 0.997639
3.877773 0.997924
3.877923 0.998189
3.878073 0.998326
3.878224 0.998394
3.878374 0.998446
3.878525 0.998506
3.878675 0.998571
3.878825 0.998623
3.878976 0.998649
3.879126 0.998624
3.879277 0.998537
3.879427 0.998404
3.879578 0.998243
3.879728 0.998072
3.879879 0.997907
3.880029 0.997765
3.88018 0.997634
3.880331 0.997501
3.880481 0.997368
3.880632 0.997235
3.880782 0.997103
3.880933 0.996971
3.881084 0.99684
3.881234 0.996711
3.881385 0.996591
3.881536 0.996468
3.881686 0.996352
3.881837 0.996266
3.881988 0.996229
3.882138 0.996258
3.882289 0.996326
3.88244 0.996416
3.88259 0.996542
3.882741 0.996696
3.882892 0.996872
3.883043 0.997065
3.883194 0.997321
3.883344 0.997635
3.883495 0.99798
3.883646 0.998328
3.883797 0.998653
3.883948 0.998927
3.884099 0.999128
3.884249 0.999291
3.8844 0.99944
3.884551 0.999585
3.884702 0.999762
3.884853 0.999929
3.885004 1.0
3.885155 0.999998
3.885306 0.999993
3.885457 0.999984
3.885608 0.999972
3.885759 0.999889
3.88591 0.999745
3.886061 0.999629
3.886212 0.999539
3.886363 0.999458
3.886514 0.999379
3.886665 0.999294
3.886816 0.999197
3.886967 0.99908
3.887118 0.998912
3.887269 0.998693
3.88742 0.99843
3.887571 0.998144
3.887723 0.997864
3.887874 0.997623
3.888025 0.997457
3.888176 0.99734
3.888327 0.997236
3.888478 0.997139
3.88863 0.997044
3.888781 0.996947
3.888932 0.996842
3.889083 0.99672
3.889235 0.996579
3.889386 0.996426
3.889537 0.996265
3.889688 0.996101
3.88984 0.995937
3.889991 0.995777
3.890142 0.995622
3.890294 0.995471
3.890445 0.99532
3.890596 0.99517
3.890748 0.995017
3.890899 0.994861
3.891051 0.994699
3.891202 0.99453
3.891353 0.994355
3.891505 0.994179
3.891656 0.994003
3.891808 0.993817
3.891959 0.993609
3.892111 0.993358
3.892262 0.993066
3.892414 0.992767
3.892565 0.992436
3.892717 0.992112
3.892868 0.991839
3.89302 0.99166
3.893171 0.991542
3.893323 0.991448
3.893475 0.991369
3.893626 0.991299
3.893778 0.991231
3.893929 0.991157
3.894081 0.991073
3.894233 0.99099
3.894384 0.990908
3.894536 0.990822
3.894688 0.990732
3.894839 0.990634
3.894991 0.99052
3.895143 0.990321
3.895294 0.990039
3.895446 0.989713
3.895598 0.989383
3.89575 0.989044
3.895902 0.98869
3.896053 0.98835
3.896205 0.988028
3.896357 0.987715
3.896509 0.987406
3.896661 0.987098
3.896812 0.986784
3.896964 0.986459
