# GOES16_ABI RSR
# QV 2025-06-04 from ABI-11-468A_PFM_Spectral_Response_Curves.xlsx
# filtered to response > 0.002
# TIR bands
# GOES16_ABI Band CH390
# -------------------
3.691944178 0.0020052182
3.692080487 0.002003764831
3.696994344 0.002014017895
3.697131026 0.002093458934
3.697267719 0.002198093732
3.697404422 0.002315882832
3.697541135 0.00243401853
3.697677858 0.002539687443
3.697814592 0.002620070498
3.697951335 0.002662342937
3.698088088 0.002663714059
3.698224852 0.00265351643
3.698361626 0.002636754146
3.69849841 0.002615667677
3.698635204 0.002592498489
3.698772008 0.002569489045
3.698908822 0.0025488828
3.699045646 0.002533061634
3.699182481 0.002518292194
3.699319325 0.0025026427
3.69945618 0.002487270524
3.699593045 0.002473333553
3.69972992 0.002461990187
3.699866805 0.00245439934
3.7000037 0.002451741544
3.700140605 0.002469900206
3.700277521 0.002501720433
3.700414446 0.002552597052
3.700551382 0.002613529401
3.700688328 0.002673523529
3.700825284 0.002721580603
3.70096225 0.002746696906
3.701099226 0.002744895419
3.701236213 0.002731730745
3.701373209 0.00271189947
3.701510216 0.002689192498
3.701647233 0.002666676889
3.70178426 0.002639417575
3.701921297 0.002609003695
3.702058344 0.002576401625
3.702195402 0.002534420696
3.702332469 0.002486116919
3.702469547 0.002433923438
3.702606635 0.002380274477
3.702743733 0.002327605342
3.702880841 0.002278352423
3.70301796 0.002235491177
3.703155088 0.002201110901
3.703292227 0.002172349786
3.703429376 0.002142974644
3.703566535 0.002114544238
3.703703704 0.002090000458
3.703840883 0.002072286499
3.703978072 0.002064346866
3.704115272 0.002079063345
3.704252482 0.002114496396
3.704389702 0.002172601075
3.704526932 0.002250242184
3.704664172 0.002337636097
3.704801423 0.00242499484
3.704938683 0.002502526087
3.705075954 0.002559554191
3.705213235 0.002605861645
3.705350526 0.002652482641
3.705487827 0.002697917096
3.705625139 0.002740398104
3.705762461 0.002778157975
3.705899792 0.002809428232
3.706037134 0.002831031753
3.706174487 0.002843702527
3.706311849 0.002854582036
3.706449222 0.002864455621
3.706586604 0.002873226266
3.706723997 0.002881625002
3.7068614 0.00289042179
3.706998814 0.002900326284
3.707136237 0.00291388444
3.707273671 0.002928167919
3.707411115 0.002943574549
3.707548569 0.002960521316
3.707686033 0.002979425393
3.707823508 0.003000704137
3.707960992 0.003024775092
3.708098487 0.003083931403
3.708235992 0.003222504569
3.708373507 0.003430785294
3.708511033 0.003672086495
3.708648568 0.003909699938
3.708786114 0.004106901048
3.70892367 0.004226948906
3.709061237 0.004239373386
3.709198813 0.004179563167
3.7093364 0.004085288048
3.709473997 0.003987570498
3.709611604 0.003869859078
3.709749221 0.003731079381
3.709886848 0.00358708885
3.710024486 0.003453190599
3.710162134 0.003324442866
3.710299792 0.003190763838
3.710437461 0.003057367455
3.710575139 0.002929469984
3.710712828 0.00281229001
3.710850527 0.002711048446
3.710988236 0.002630968526
3.711125956 0.002589432318
3.711263685 0.002556521582
3.711401425 0.002524207923
3.711539175 0.00249457425
3.711676936 0.0024697044
3.711814706 0.002451683138
3.711952487 0.002442596158
3.712090278 0.002469170498
3.712228079 0.002559769625
3.712365891 0.0026972871
3.712503713 0.002858381806
3.712641544 0.003027064074
3.712779387 0.003207686475
3.712917239 0.003378291908
3.713055102 0.003510605044
3.713192975 0.003617995415
3.713330858 0.003721257176
3.713468751 0.003819388409
3.713606655 0.003911386748
3.713744569 0.003996249381
3.713882493 0.00407297305
3.714020427 0.004138658835
3.714158372 0.004181181953
3.714296327 0.004222245434
3.714434292 0.004262301548
3.714572267 0.00429833754
3.714710253 0.00432733931
3.714848248 0.004346291415
3.714986255 0.004353978205
3.715124271 0.004329470578
3.715262298 0.004258710624
3.715400334 0.004165343025
3.715538382 0.004073234118
3.715676439 0.004002124909
3.715814507 0.003929991074
3.715952584 0.003880884317
3.716090673 0.003902457389
3.716228771 0.004024514316
3.71636688 0.004215388815
3.716504999 0.004440056955
3.716643128 0.004663479181
3.716781267 0.004850600307
3.716919417 0.004966349511
3.717057577 0.004986678808
3.717195748 0.004984491787
3.717333928 0.004979215477
3.717472119 0.004970395347
3.71761032 0.004959484839
3.717748531 0.004945157564
3.717886753 0.004927951764
3.718024985 0.004904375602
3.718163227 0.004803900922
3.71830148 0.004632907531
3.718439743 0.004428402392
3.718578016 0.004227408984
3.718716299 0.004066967311
3.718854593 0.003955236432
3.718992897 0.003887836399
3.719131211 0.003982031189
3.719269535 0.004247029338
3.71940787 0.004622047163
3.719546215 0.005046196229
3.719684571 0.005458560917
3.719822936 0.005798198412
3.719961312 0.006004138695
3.720099699 0.006053289742
3.720238095 0.006077109973
3.720376502 0.006098512109
3.720514919 0.006118860341
3.720653347 0.006136561025
3.720791784 0.00615001981
3.720930233 0.006157641631
3.721068691 0.006156137327
3.72120716 0.006136543528
3.721345639 0.006101596006
3.721484128 0.006055811045
3.721622627 0.006003706949
3.721761137 0.005949804036
3.721899658 0.00589843114
3.722038188 0.005837521337
3.722176729 0.005763254085
3.72231528 0.005683063833
3.722453842 0.005599506892
3.722592413 0.005515140713
3.722730995 0.005432523891
3.722869588 0.005354216164
3.723008191 0.005283393509
3.723146804 0.005224201301
3.723285427 0.005172591885
3.723424061 0.005127760394
3.723562705 0.005082342352
3.723701359 0.005041885446
3.723840024 0.005012067158
3.723978699 0.004998567506
3.724117384 0.005006351493
3.72425608 0.005033525697
3.724394786 0.00507569272
3.724533502 0.005128487891
3.724672229 0.005187544589
3.724810966 0.005248494238
3.724949713 0.00530696631
3.725088471 0.005378984504
3.725227239 0.005480922013
3.725366017 0.00559660885
3.725504806 0.005715692669
3.725643605 0.005840267072
3.725782414 0.005972634818
3.725921234 0.006105015557
3.726060064 0.006230529751
3.726198904 0.006355195729
3.726337755 0.006478025139
3.726476616 0.006600921141
3.726615488 0.006723613756
3.72675437 0.006843719623
3.726893262 0.006958854317
3.727032164 0.007064353951
3.727171077 0.007159211366
3.72731 0.0072533368
3.727448934 0.00734512111
3.727587878 0.007432954434
3.727726832 0.00751522619
3.727865797 0.007590325075
3.728004772 0.00765625529
3.728143757 0.007700610381
3.728282753 0.007736679535
3.728421759 0.007770417069
3.728560776 0.007802771505
3.728699802 0.007833818424
3.72883884 0.007863633441
3.728977887 0.007892292206
3.729116945 0.007917367355
3.729256013 0.007940564366
3.729395092 0.007963106967
3.729534181 0.007985022229
3.729673281 0.008006168901
3.72981239 0.008027292583
3.729951511 0.00804914026
3.730090641 0.008073351522
3.730229782 0.008099039696
3.730368933 0.008125434618
3.730508095 0.008152397805
3.730647267 0.008179790711
3.73078645 0.008207474726
3.730925643 0.008235337143
3.731064846 0.008264964342
3.73120406 0.008296895411
3.731343284 0.008331974228
3.731482518 0.008369111919
3.731621763 0.008408241052
3.731761018 0.008449586305
3.731900284 0.008493372455
3.73203956 0.008542225862
3.732178846 0.008602662432
3.732318143 0.0086694899
3.73245745 0.0087421478
3.732596768 0.008822098808
3.732736096 0.008908007001
3.732875434 0.008997835633
3.733014783 0.009090367994
3.733154142 0.009193226202
3.733293512 0.009300636988
3.733432892 0.009410993205
3.733572282 0.009522686987
3.733711683 0.009635442289
3.733851094 0.009750683721
3.733990516 0.009867428024
3.734129948 0.009988365774
3.73426939 0.0101124119
3.734408843 0.01024036214
3.734548306 0.01037205552
3.73468778 0.0105069563
3.734827264 0.01064506996
3.734966759 0.010786402
3.735106264 0.01093754316
3.735245779 0.01109569658
3.735385305 0.01125719576
3.735524841 0.01142013605
3.735664388 0.01158616084
3.735803945 0.01175442619
3.735943513 0.01192195471
3.73608309 0.01208690639
3.736222679 0.01225213288
3.736362278 0.01241430866
3.736501887 0.01257709078
3.736641507 0.0127388633
3.736781137 0.01289639962
3.736920777 0.01304647169
3.737060428 0.01318157285
3.73720009 0.01330719051
3.737339762 0.01342583245
3.737479444 0.01352951949
3.737619137 0.0136155614
3.73775884 0.01369322319
3.737898553 0.01375781604
3.738038278 0.01380103131
3.738178012 0.01382779128
3.738317757 0.01385149394
3.738457512 0.0138716562
3.738597278 0.01388779477
3.738737055 0.01390192044
3.738876841 0.0139135417
3.739016639 0.01391794562
3.739156446 0.0139111135
3.739296264 0.01389580313
3.739436093 0.01387546341
3.739575932 0.01385354475
3.739715782 0.01383349915
3.739855642 0.01381878012
3.739995512 0.01381284276
3.740135393 0.01382172364
3.740275284 0.01384438129
3.740415186 0.01387622952
3.740555098 0.01391271263
3.740695021 0.01395009181
3.740834954 0.01399644403
3.740974898 0.0140531099
3.741114852 0.01414527502
3.741254817 0.01427078132
3.741394792 0.01441798562
3.741534778 0.0145787918
3.741674774 0.01474510006
3.74181478 0.01492194837
3.741954797 0.01511809704
3.742094825 0.01532141686
3.742234863 0.015532145
3.742374911 0.01574689138
3.74251497 0.0159640407
3.742655039 0.01618197693
3.742795119 0.01639908333
3.74293521 0.01661374241
3.743075311 0.01682368297
3.743215422 0.01703306597
3.743355544 0.01724205221
3.743495676 0.01744843896
3.743635819 0.01765002249
3.743775972 0.01784459805
3.743916136 0.01802919252
3.744056311 0.0182010558
3.744196495 0.0183628947
3.744336691 0.01852061111
3.744476897 0.01867510388
3.744617113 0.01882573962
3.74475734 0.01897086764
3.744897577 0.01911058665
3.745037825 0.01924469687
3.745178083 0.01936894938
3.745318352 0.01948838168
3.745458631 0.01960598392
3.745598921 0.01972474761
3.745739222 0.01984766559
3.745879533 0.01997773203
3.746019854 0.02012190061
3.746160186 0.02030510788
3.746300528 0.02050346332
3.746440881 0.02071396146
3.746581245 0.02093359548
3.746721619 0.02115935722
3.746862003 0.02138823713
3.747002398 0.02161754142
3.747142804 0.02189147397
3.74728322 0.02218051101
3.747423646 0.02247820345
3.747564083 0.02278355182
3.747704531 0.02309555623
3.747844989 0.02341407659
3.747985458 0.0237471455
3.748125937 0.02409971138
3.748266427 0.0244590555
3.748406927 0.0248231672
3.748547438 0.02519125543
3.748687959 0.02556252877
3.748828491 0.02593619546
3.748969034 0.02631146338
3.749109586 0.02669640587
3.74925015 0.02708837281
3.749390724 0.02748393556
3.749531309 0.02788155816
3.749671904 0.02827970397
3.749812509 0.02867686122
3.749953126 0.02907434643
3.750093752 0.02947020069
3.75023439 0.02986541043
3.750375038 0.03026105251
3.750515696 0.03065656245
3.750656365 0.03105129446
3.750797044 0.03144460243
3.750937734 0.03183569127
3.751078435 0.03222130132
3.751219146 0.03260503443
3.751359868 0.03298818041
3.7515006 0.03337039276
3.751641343 0.03375132481
3.751782096 0.03413062976
3.75192286 0.03450796061
3.752063635 0.03488034806
3.75220442 0.03524632652
3.752345216 0.03561004289
3.752486022 0.03597301926
3.752626839 0.03633549226
3.752767666 0.03669682497
3.752908504 0.03705804208
3.753049353 0.03742006945
3.753190212 0.0377820326
3.753331081 0.03814424752
3.753471962 0.03850713978
3.753612852 0.03887024136
3.753753754 0.03923383672
3.753894666 0.03959823663
3.754035588 0.03996414237
3.754176521 0.04033038721
3.754317465 0.04069565123
3.754458419 0.04106139523
3.754599384 0.04142908067
3.75474036 0.04180016968
3.754881346 0.04217612503
3.755022342 0.04256050123
3.75516335 0.04296715146
3.755304367 0.04338078938
3.755445396 0.0437995216
3.755586435 0.04422150299
3.755727484 0.04464474354
3.755868545 0.04506725237
3.756009615 0.04548695589
3.756150697 0.04590431313
3.756291789 0.04632158169
3.756432891 0.04673689713
3.756574005 0.04714885608
3.756715128 0.04755828218
3.756856263 0.04796558466
3.756997408 0.04837105665
3.757138563 0.04876945509
3.757279729 0.04916383946
3.757420906 0.04955640805
3.757562094 0.0499455066
3.757703292 0.0503294801
3.7578445 0.05070667279
3.75798572 0.0510725264
3.75812695 0.05140026092
3.75826819 0.05171567036
3.758409441 0.05202355219
3.758550703 0.05232674962
3.758691975 0.05262810716
3.758833258 0.05293047062
3.758974552 0.05323668706
3.759115856 0.05354740125
3.759257171 0.05385758847
3.759398496 0.05416952158
3.759539832 0.05448593291
3.759681179 0.05480957111
3.759822536 0.0551410994
3.759963904 0.05547757548
3.760105283 0.05581988706
3.760246672 0.05617420552
3.760388072 0.05653905814
3.760529483 0.05691314752
3.760670904 0.05729833914
3.760812335 0.05769522731
3.760953778 0.05811110297
3.761095231 0.05859425383
3.761236695 0.05912643659
3.761378169 0.05968564918
3.761519654 0.06026645251
3.76166115 0.0608634051
3.761802656 0.06147106295
3.761944173 0.06208397965
3.7620857 0.06272645868
3.762227239 0.06340514362
3.762368787 0.06410098896
3.762510347 0.06480885037
3.762651917 0.06552358124
3.762793498 0.0662400326
3.762935089 0.06695963324
3.763076692 0.06768825448
3.763218304 0.06842026801
3.763359928 0.06915557443
3.763501562 0.0698947314
3.763643207 0.07063708551
3.763784862 0.07137838936
3.763926528 0.07211403078
3.764068205 0.07283434992
3.764209892 0.0735446487
3.76435159 0.07425218029
3.764493299 0.07495574403
3.764635019 0.07565413874
3.764776749 0.07634616269
3.76491849 0.07703061358
3.765060241 0.07769697293
3.765202003 0.0783421226
3.765343776 0.07898014115
3.765485559 0.07961245079
3.765627354 0.08024047436
3.765769158 0.08086563536
