# GOES17_ABI RSR
# QV 2025-06-04 from ABI-16-045_FM2_Spectral_Response_Curves.xlsx
# filtered to response > 0.002
# TIR bands
# GOES17_ABI Band CH390
# -------------------
6.019382 0.935461
6.019745 0.935394
6.020107 0.935338
6.02047 0.93529
6.020832 0.935249
6.021195 0.935223
6.021557 0.935201
6.02192 0.93519
6.022282 0.935198
6.022645 0.93523
6.023008 0.935288
6.023371 0.935372
6.023734 0.935487
6.024096 0.935631
6.024459 0.935835
6.024822 0.936084
6.025185 0.936352
6.025548 0.936654
6.025911 0.936985
6.026275 0.937341
6.026638 0.937729
6.027001 0.938132
6.027364 0.938553
6.027728 0.938986
6.028091 0.939407
6.028454 0.939817
6.028818 0.940216
6.029181 0.940597
6.029545 0.940961
6.029908 0.941311
6.030272 0.94163
6.030636 0.941915
6.030999 0.942167
6.031363 0.942405
6.031727 0.942631
6.032091 0.942831
6.032455 0.943002
6.032819 0.943162
6.033183 0.943329
6.033547 0.9435
6.033911 0.943671
6.034275 0.943838
6.034639 0.944002
6.035003 0.94417
6.035367 0.944349
6.035732 0.94453
6.036096 0.944691
6.03646 0.944845
6.036825 0.944974
6.037189 0.945047
6.037554 0.945098
6.037918 0.945126
6.038283 0.945088
6.038647 0.944993
6.039012 0.944871
6.039377 0.944672
6.039741 0.944419
6.040106 0.944153
6.040471 0.943861
6.040836 0.943557
6.041201 0.943259
6.041566 0.942958
6.041931 0.942679
6.042296 0.942424
6.042661 0.942188
6.043026 0.942027
6.043392 0.94192
6.043757 0.941845
6.044122 0.941834
6.044487 0.941859
6.044853 0.941898
6.045218 0.941968
6.045584 0.942113
6.045949 0.942287
6.046315 0.942473
6.04668 0.942681
6.047046 0.942879
6.047412 0.943038
6.047777 0.943191
6.048143 0.943352
6.048509 0.943523
6.048875 0.943697
6.049241 0.943873
6.049607 0.944052
6.049973 0.944233
6.050339 0.944409
6.050705 0.944586
6.051071 0.94479
6.051437 0.945077
6.051803 0.945414
6.05217 0.945791
6.052536 0.946218
6.052902 0.946698
6.053269 0.94725
6.053635 0.947884
6.054002 0.948542
6.054368 0.949215
6.054735 0.94992
6.055101 0.950621
6.055468 0.951306
6.055835 0.951982
6.056202 0.95264
6.056568 0.95329
6.056935 0.953895
6.057302 0.954438
6.057669 0.954937
6.058036 0.955364
6.058403 0.955682
6.05877 0.955962
6.059137 0.956195
6.059504 0.95641
6.059872 0.95657
6.060239 0.956647
6.060606 0.956702
6.060973 0.956726
6.061341 0.956709
6.061708 0.956668
6.062076 0.956629
6.062443 0.956596
6.062811 0.956567
6.063178 0.956574
6.063546 0.956643
6.063914 0.956754
6.064281 0.956917
6.064649 0.957129
6.065017 0.957346
6.065385 0.957554
6.065753 0.95776
6.066121 0.957971
6.066489 0.958195
6.066857 0.958412
6.067225 0.958607
6.067593 0.958791
6.067961 0.958937
6.068329 0.959034
6.068698 0.959109
6.069066 0.959178
6.069434 0.959248
6.069803 0.95931
6.070171 0.959358
6.07054 0.959395
6.070908 0.959428
6.071277 0.959472
6.071645 0.959527
6.072014 0.959613
6.072383 0.959803
6.072752 0.960052
6.07312 0.960292
6.073489 0.960501
6.073858 0.96071
6.074227 0.960948
6.074596 0.961211
6.074965 0.961472
6.075334 0.961722
6.075703 0.961965
6.076072 0.962188
6.076442 0.962389
6.076811 0.962576
6.07718 0.962753
6.07755 0.96292
6.077919 0.963082
6.078288 0.963242
6.078658 0.963404
6.079027 0.963578
6.079397 0.963804
6.079767 0.964062
6.080136 0.96435
6.080506 0.964709
6.080876 0.96511
6.081245 0.965529
6.081615 0.965972
6.081985 0.966466
6.082355 0.967055
6.082725 0.967719
6.083095 0.968389
6.083465 0.969051
6.083835 0.969745
6.084205 0.970514
6.084576 0.971367
6.084946 0.972244
6.085316 0.973094
6.085686 0.973949
6.086057 0.97486
6.086427 0.975868
6.086798 0.976912
6.087168 0.977975
6.087539 0.979052
6.087909 0.980145
6.08828 0.981265
6.088651 0.982397
6.089021 0.983524
6.089392 0.984656
6.089763 0.985764
6.090134 0.986777
6.090505 0.987734
6.090876 0.988582
6.091247 0.989279
6.091618 0.989894
6.091989 0.990331
6.09236 0.990626
6.092731 0.990843
6.093103 0.990883
6.093474 0.990635
6.093845 0.990288
6.094217 0.989839
6.094588 0.989303
6.094959 0.988706
6.095331 0.987908
6.095703 0.986997
6.096074 0.986121
6.096446 0.985302
6.096817 0.984507
6.097189 0.983729
6.097561 0.982936
6.097933 0.982229
6.098305 0.981667
6.098677 0.981184
6.099049 0.980788
6.099421 0.980422
6.099793 0.980138
6.100165 0.980034
6.100537 0.97999
6.100909 0.979966
6.101281 0.980013
6.101654 0.980181
6.102026 0.980378
6.102398 0.980591
6.102771 0.980841
6.103143 0.981118
6.103516 0.981448
6.103888 0.98179
6.104261 0.982112
6.104633 0.982425
6.105006 0.982739
6.105379 0.983069
6.105752 0.983415
6.106124 0.983755
6.106497 0.984096
6.10687 0.984419
6.107243 0.984699
6.107616 0.984947
6.107989 0.985198
6.108362 0.98547
6.108735 0.985747
6.109109 0.986037
6.109482 0.986342
6.109855 0.986657
6.110229 0.98698
6.110602 0.987312
6.110975 0.987652
6.111349 0.988005
6.111722 0.988368
6.112096 0.988702
6.112469 0.988991
6.112843 0.989267
6.113217 0.989554
6.113591 0.989835
6.113964 0.990074
6.114338 0.990258
6.114712 0.990408
6.115086 0.990462
6.11546 0.990457
6.115834 0.990374
6.116208 0.990254
6.116582 0.990074
6.116956 0.98984
6.11733 0.989509
6.117705 0.989069
6.118079 0.988629
6.118453 0.988195
6.118828 0.98776
6.119202 0.987346
6.119577 0.986955
6.119951 0.986582
6.120326 0.986215
6.1207 0.985861
6.121075 0.985574
6.12145 0.985356
6.121824 0.985166
6.122199 0.984981
6.122574 0.984802
6.122949 0.984632
6.123324 0.984476
6.123699 0.984329
6.124074 0.984183
6.124449 0.98404
6.124824 0.983898
6.125199 0.983756
6.125574 0.983612
6.12595 0.983472
6.126325 0.983337
6.1267 0.983207
6.127076 0.983083
6.127451 0.982964
6.127826 0.982854
6.128202 0.982758
6.128578 0.982671
6.128953 0.98259
6.129329 0.982512
6.129705 0.982439
6.13008 0.982371
6.130456 0.982303
6.130832 0.982233
6.131208 0.982144
6.131584 0.982031
6.13196 0.981905
6.132336 0.981773
6.132712 0.981628
6.133088 0.981468
6.133464 0.981285
6.13384 0.981086
6.134217 0.98088
6.134593 0.980665
6.134969 0.980436
6.135346 0.980183
6.135722 0.979912
6.136099 0.979641
6.136475 0.979359
6.136852 0.979074
6.137228 0.978794
6.137605 0.978514
6.137982 0.978237
6.138359 0.977968
6.138735 0.977703
6.139112 0.977441
6.139489 0.977173
6.139866 0.976906
6.140243 0.976649
6.14062 0.976398
6.140997 0.976146
6.141374 0.975888
6.141752 0.975626
6.142129 0.975365
6.142506 0.975101
6.142883 0.974843
6.143261 0.974601
6.143638 0.974368
6.144016 0.97415
6.144393 0.973956
6.144771 0.973791
6.145148 0.973647
6.145526 0.9735
6.145904 0.973408
6.146282 0.973405
6.146659 0.973412
6.147037 0.97342
6.147415 0.973435
6.147793 0.973483
6.148171 0.973558
6.148549 0.973666
6.148927 0.973785
6.149305 0.973903
6.149683 0.974025
6.150062 0.974118
6.15044 0.974195
6.150818 0.974249
6.151196 0.974251
6.151575 0.974218
6.151953 0.974116
6.152332 0.97389
6.15271 0.973557
6.153089 0.973154
6.153467 0.97279
6.153846 0.972386
6.154225 0.971802
6.154604 0.97097
6.154982 0.970072
6.155361 0.969189
6.15574 0.968273
6.156119 0.967348
6.156498 0.966406
6.156877 0.965457
6.157256 0.964495
6.157635 0.963516
6.158015 0.962611
6.158394 0.96182
6.158773 0.961086
6.159153 0.960383
6.159532 0.959705
6.159911 0.959065
6.160291 0.958481
6.16067 0.957938
6.16105 0.957446
6.161429 0.95701
6.161809 0.956604
6.162189 0.9562
6.162569 0.955802
6.162948 0.955411
6.163328 0.955028
6.163708 0.954651
6.164088 0.954272
6.164468 0.953888
6.164848 0.953501
6.165228 0.953111
6.165608 0.952718
6.165988 0.95233
6.166369 0.951955
6.166749 0.951586
6.167129 0.951228
6.16751 0.950881
6.16789 0.95054
6.16827 0.950204
6.168651 0.949873
6.169031 0.949534
6.169412 0.949178
6.169793 0.94881
6.170173 0.948458
6.170554 0.948127
6.170935 0.947801
6.171316 0.947469
6.171697 0.947138
6.172078 0.946819
6.172458 0.946515
6.17284 0.94622
6.173221 0.945935
6.173602 0.945663
6.173983 0.94541
6.174364 0.945181
6.174745 0.944972
6.175127 0.9448
6.175508 0.944662
6.175889 0.944534
6.176271 0.944401
6.176652 0.944267
6.177034 0.944131
6.177415 0.943994
6.177797 0.943843
6.178179 0.943664
6.17856 0.943479
6.178942 0.943269
6.179324 0.943006
6.179706 0.942695
6.180088 0.942375
6.18047 0.942049
6.180852 0.941708
6.181234 0.941334
6.181616 0.940935
6.181998 0.940524
6.18238 0.94011
6.182762 0.939694
6.183145 0.939275
6.183527 0.938852
6.183909 0.93843
6.184292 0.938014
6.184674 0.937602
6.185057 0.9372
6.185439 0.936807
6.185822 0.936423
6.186205 0.936056
6.186587 0.935703
6.18697 0.935367
6.187353 0.935058
6.187736 0.934766
6.188119 0.934489
6.188502 0.934238
6.188885 0.934014
6.189268 0.933866
6.189651 0.933753
6.190034 0.933663
6.190417 0.933604
6.1908 0.933568
6.191184 0.933566
6.191567 0.933594
6.19195 0.933635
6.192334 0.933699
6.192717 0.93378
6.193101 0.933804
6.193484 0.933782
6.193868 0.933752
6.194252 0.933732
6.194635 0.933716
6.195019 0.933702
6.195403 0.933613
6.195787 0.93348
6.196171 0.933319
6.196555 0.933136
6.196939 0.932945
6.197323 0.93275
6.197707 0.932551
6.198091 0.932368
6.198475 0.932207
6.198859 0.932049
6.199244 0.931887
6.199628 0.931728
6.200012 0.931591
6.200397 0.931481
6.200781 0.931386
6.201166 0.931299
6.20155 0.931218
6.201935 0.931149
6.20232 0.931098
6.202704 0.931057
6.203089 0.931009
6.203474 0.93094
6.203859 0.930866
6.204244 0.930788
6.204629 0.930707
6.205014 0.930618
6.205399 0.930506
6.205784 0.930392
6.206169 0.930318
6.206554 0.930263
6.206939 0.930226
6.207325 0.930206
6.20771 0.930205
6.208095 0.930218
6.208481 0.930273
6.208866 0.930347
6.209252 0.930405
6.209637 0.930458
6.210023 0.930515
6.210409 0.930585
6.210794 0.930663
6.21118 0.930747
6.211566 0.930838
6.211952 0.930953
6.212338 0.931121
6.212724 0.931329
6.21311 0.93153
6.213496 0.931705
6.213882 0.931907
6.214268 0.932222
6.214654 0.932673
6.21504 0.933123
6.215427 0.933521
6.215813 0.933925
6.216199 0.934384
6.216586 0.934909
6.216972 0.935443
6.217359 0.935957
6.217745 0.936456
6.218132 0.936914
6.218519 0.937334
6.218905 0.937708
6.219292 0.938015
6.219679 0.938281
6.220066 0.938469
6.220453 0.938562
6.22084 0.938621
6.221227 0.938612
6.221614 0.938528
6.222001 0.938414
6.222388 0.938264
6.222775 0.938067
6.223163 0.937856
6.22355 0.937612
6.223937 0.937371
6.224325 0.937166
6.224712 0.936978
6.2251 0.936784
6.225487 0.936563
6.225875 0.936374
6.226262 0.936291
6.22665 0.936242
6.227038 0.936215
6.227426 0.936199
6.227813 0.936188
6.228201 0.936223
6.228589 0.936389
6.228977 0.936592
6.229365 0.936787
6.229753 0.936983
6.230141 0.937207
6.23053 0.937465
6.230918 0.937748
6.231306 0.938063
6.231694 0.938406
6.232083 0.938723
6.232471 0.939004
6.23286 0.93927
6.233248 0.939525
6.233637 0.939768
6.234025 0.93999
6.234414 0.940194
6.234803 0.940383
6.235191 0.94055
6.23558 0.940696
6.235969 0.940837
6.236358 0.940983
6.236747 0.941129
6.237136 0.941279
6.237525 0.941422
6.237914 0.941568
6.238303 0.94173
6.238692 0.941905
6.239082 0.942101
6.239471 0.942333
6.23986 0.942583
6.24025 0.942831
6.240639 0.943083
6.241029 0.943336
6.241418 0.943593
6.241808 0.943844
6.242197 0.944072
6.242587 0.944277
6.242977 0.944469
6.243366 0.944646
6.243756 0.944811
6.244146 0.944966
6.244536 0.94511
6.244926 0.94525
6.245316 0.945386
6.245706 0.945526
6.246096 0.94569
6.246486 0.945902
6.246877 0.946153
6.247267 0.946459
6.247657 0.946832
6.248047 0.947228
6.248438 0.947649
6.248828 0.948098
6.249219 0.948596
6.249609 0.94915
6.25 0.949719
6.250391 0.950289
6.250781 0.950865
6.251172 0.951433
6.251563 0.952006
6.251954 0.952562
6.252345 0.953072
6.252736 0.95355
6.253127 0.953982
6.253518 0.954368
6.253909 0.954728
6.2543 0.95507
6.254691 0.955394
6.255082 0.955709
6.255474 0.956015
6.255865 0.956323
6.256256 0.956643
6.256648 0.956973
6.257039 0.95732
6.257431 0.957689
6.257822 0.958077
6.258214 0.958479
6.258606 0.9589
6.258997 0.959329
6.259389 0.959764
6.259781 0.960206
6.260173 0.960641
6.260565 0.961073
6.260957 0.961486
6.261349 0.961868
6.261741 0.962228
6.262133 0.962581
6.262525 0.962927
6.262917 0.963258
6.26331 0.963557
6.263702 0.963846
6.264094 0.964136
6.264487 0.964426
6.264879 0.964721
6.265272 0.965029
6.265664 0.965349
6.266057 0.965677
6.266449 0.966013
6.266842 0.966358
6.267235 0.966712
6.267628 0.967078
6.268021 0.967447
6.268413 0.967819
6.268806 0.968191
6.269199 0.968551
6.269592 0.968904
6.269986 0.969238
6.270379 0.969544
6.270772 0.969831
6.271165 0.970101
6.271558 0.970354
6.271952 0.970583
6.272345 0.97079
6.272739 0.970984
6.273132 0.971173
6.273526 0.971357
6.273919 0.971538
6.274313 0.971714
6.274707 0.971887
6.2751 0.972074
6.275494 0.972279
6.275888 0.972497
6.276282 0.972723
6.276676 0.972961
6.27707 0.973212
6.277464 0.973485
6.277858 0.973769
6.278252 0.974065
6.278646 0.974369
6.279041 0.974665
6.279435 0.974948
6.279829 0.975221
6.280224 0.975477
6.280618 0.975725
6.281012 0.975943
6.281407 0.976128
6.281802 0.976282
6.282196 0.97638
6.282591 0.976451
6.282986 0.976498
6.28338 0.976528
6.283775 0.976549
6.28417 0.97655
6.284565 0.97653
6.28496 0.976514
6.285355 0.97652
6.28575 0.97654
6.286145 0.976612
6.286541 0.976793
6.286936 0.977002
6.287331 0.977191
6.287726 0.977374
6.288122 0.977619
6.288517 0.977987
6.288913 0.978392
6.289308 0.978792
6.289704 0.979196
6.290099 0.979611
6.290495 0.980038
6.290891 0.980472
6.291287 0.980917
6.291682 0.981371
6.292078 0.981775
6.292474 0.982121
6.29287 0.982436
6.293266 0.982732
6.293662 0.983007
6.294058 0.983272
6.294455 0.983528
6.294851 0.983783
6.295247 0.984043
6.295643 0.984317
6.29604 0.984621
6.296436 0.984992
6.296833 0.9854
6.297229 0.985815
6.297626 0.98625
6.298022 0.986719
6.298419 0.987266
6.298816 0.987852
6.299213 0.988434
6.299609 0.989025
6.300006 0.98959
6.300403 0.990109
6.3008 0.990604
6.301197 0.991086
6.301594 0.991559
6.301991 0.991981
6.302389 0.992327
6.302786 0.992627
6.303183 0.992879
6.30358 0.993091
6.303978 0.993289
6.304375 0.993484
6.304773 0.993672
6.30517 0.993811
6.305568 0.993909
6.305965 0.994
6.306363 0.994104
6.306761 0.994209
6.307159 0.994326
6.307556 0.994467
6.307954 0.994617
6.308352 0.994764
6.30875 0.994918
6.309148 0.995106
6.309546 0.995356
6.309944 0.995597
6.310343 0.995782
6.310741 0.995943
6.311139 0.996098
6.311537 0.996253
6.311936 0.996386
6.312334 0.996482
6.312733 0.996559
6.313131 0.996622
6.31353 0.99667
6.313929 0.99671
6.314327 0.99674
6.314726 0.996765
6.315125 0.996791
6.315524 0.996819
6.315922 0.996856
6.316321 0.99693
6.31672 0.997032
6.317119 0.997158
6.317518 0.99732
6.317918 0.997503
6.318317 0.997701
6.318716 0.997921
6.319115 0.998166
6.319515 0.998456
6.319914 0.998751
6.320313 0.999021
6.320713 0.999276
6.321113 0.999486
6.321512 0.999656
6.321912 0.999804
6.322311 0.999939
6.322711 0.999987
6.323111 0.999991
6.323511 0.999851
6.323911 0.999657
6.324311 0.999449
6.324711 0.999212
6.325111 0.998949
6.325511 0.998645
6.325911 0.998332
6.326311 0.998034
6.326711 0.997743
6.327112 0.997491
6.327512 0.997268
6.327912 0.997082
6.328313 0.996935
6.328713 0.996813
6.329114 0.996746
6.329515 0.996707
6.329915 0.996686
6.330316 0.996686
6.330717 0.996688
6.331117 0.99668
6.331518 0.996607
6.331919 0.996501
6.33232 0.996401
6.332721 0.996293
6.333122 0.996136
6.333523 0.995918
6.333925 0.995678
6.334326 0.995435
6.334727 0.995185
6.335128 0.994966
6.33553 0.994779
6.335931 0.994605
6.336333 0.994407
6.336734 0.994217
6.337136 0.994172
6.337537 0.994213
6.337939 0.994278
6.338341 0.994355
6.338742 0.994457
6.339144 0.99457
6.339546 0.994697
6.339948 0.994827
6.34035 0.994951
6.340752 0.995053
6.341154 0.995086
6.341556 0.995083
6.341958 0.994989
6.342361 0.994835
6.342763 0.994629
6.343165 0.9944
6.343568 0.994133
6.34397 0.993833
6.344373 0.993478
6.344775 0.993092
6.345178 0.992771
6.34558 0.992501
6.345983 0.992254
6.346386 0.992
6.346789 0.991771
6.347191 0.991638
6.347594 0.991559
6.347997 0.991488
6.3484 0.991385
6.348803 0.991274
6.349206 0.991198
6.349609 0.991154
6.350013 0.991124
6.350416 0.991067
6.350819 0.990968
6.351223 0.990824
6.351626 0.990625
6.352029 0.990396
6.352433 0.990135
6.352837 0.989843
6.35324 0.989537
6.353644 0.989212
6.354048 0.988872
6.354451 0.988509
6.354855 0.988139
6.355259 0.987799
6.355663 0.987478
6.356067 0.987194
6.356471 0.98695
6.356875 0.986733
6.357279 0.986529
6.357683 0.986338
6.358087 0.98622
6.358492 0.986162
6.358896 0.986163
6.3593 0.986162
6.359705 0.986165
6.360109 0.986171
6.360514 0.986185
6.360919 0.986208
6.361323 0.986259
6.361728 0.986355
6.362133 0.986469
6.362537 0.986617
6.362942 0.986787
6.363347 0.986991
6.363752 0.987233
6.364157 0.987511
6.364562 0.987839
6.364967 0.9882
6.365372 0.988587
6.365778 0.989002
6.366183 0.989422
6.366588 0.989848
6.366994 0.990287
6.367399 0.990761
6.367804 0.991186
6.36821 0.991522
6.368615 0.991864
6.369021 0.992148
6.369427 0.992372
6.369832 0.992527
6.370238 0.992477
6.370644 0.99218
6.37105 0.991873
6.371456 0.991627
6.371862 0.991373
6.372268 0.990999
6.372674 0.990488
6.37308 0.989957
6.373486 0.989418
6.373893 0.988872
6.374299 0.988345
6.374705 0.98783
6.375112 0.987331
6.375518 0.986835
6.375925 0.98638
6.376331 0.985997
6.376738 0.985671
6.377144 0.985433
6.377551 0.985306
6.377958 0.985243
6.378365 0.985294
6.378771 0.985383
6.379178 0.985506
6.379585 0.985793
6.379992 0.986136
6.380399 0.986484
6.380807 0.986869
6.381214 0.987292
6.381621 0.987765
6.382028 0.988237
6.382436 0.98869
6.382843 0.989133
6.38325 0.989557
6.383658 0.989967
6.384065 0.990358
6.384473 0.990733
6.384881 0.991089
6.385288 0.991416
6.385696 0.99172
6.386104 0.992043
6.386512 0.99236
6.38692 0.992673
6.387328 0.992987
6.387736 0.99331
6.388144 0.993683
6.388552 0.99413
6.38896 0.994612
6.389368 0.995112
6.389776 0.995634
6.390185 0.996149
6.390593 0.996664
6.391001 0.997164
6.39141 0.997647
6.391818 0.99811
6.392227 0.998554
6.392636 0.999001
6.393044 0.999275
6.393453 0.999395
6.393862 0.999477
6.394271 0.999555
6.39468 0.999603
6.395089 0.999605
6.395498 0.999434
6.395907 0.99919
6.396316 0.998981
6.396725 0.998781
6.397134 0.99856
6.397543 0.998305
6.397953 0.998054
6.398362 0.997825
6.398771 0.997613
6.399181 0.997442
6.39959 0.997296
6.4 0.99719
6.40041 0.997113
6.400819 0.997062
6.401229 0.997057
6.401639 0.997069
6.402049 0.99709
6.402459 0.997138
6.402868 0.99719
6.403278 0.997232
6.403689 0.997267
6.404099 0.9973
6.404509 0.997324
6.404919 0.997341
6.405329 0.997331
6.40574 0.997302
6.40615 0.997271
6.40656 0.997234
6.406971 0.997202
6.407381 0.997186
6.407792 0.997173
6.408202 0.997151
6.408613 0.997116
6.409024 0.997098
6.409435 0.997124
6.409846 0.997172
6.410256 0.997213
6.410667 0.997253
6.411078 0.997289
6.411489 0.997324
6.4119 0.997347
6.412312 0.997345
6.412723 0.997332
6.413134 0.997295
6.413545 0.997191
6.413957 0.997032
6.414368 0.996818
6.41478 0.996567
6.415191 0.996286
6.415603 0.995968
6.416014 0.995608
6.416426 0.995183
6.416838 0.994714
6.41725 0.994244
6.417661 0.993763
6.418073 0.993264
6.418485 0.99273
6.418897 0.992196
6.419309 0.991709
6.419721 0.991254
6.420134 0.990819
6.420546 0.990391
6.420958 0.990013
6.42137 0.989714
6.421783 0.989457
6.422195 0.989225
6.422608 0.98901
6.42302 0.988828
6.423433 0.988732
6.423845 0.988657
6.424258 0.988579
6.424671 0.988502
6.425084 0.988435
6.425496 0.988378
6.425909 0.988328
6.426322 0.988289
6.426735 0.98826
6.427148 0.988237
6.427561 0.988222
6.427975 0.988205
6.428388 0.988165
6.428801 0.988122
6.429214 0.988119
6.429628 0.988144
6.430041 0.988177
6.430455 0.988217
6.430868 0.988263
6.431282 0.988301
6.431695 0.988326
6.432109 0.988332
6.432523 0.9883
6.432937 0.98822
6.43335 0.988101
6.433764 0.987925
6.434178 0.987701
6.434592 0.987391
6.435006 0.98703
6.435421 0.986625
6.435835 0.986159
6.436249 0.985605
6.436663 0.98494
6.437078 0.984213
6.437492 0.983417
6.437906 0.982559
6.438321 0.981651
6.438735 0.980688
6.43915 0.97972
6.439565 0.97875
6.439979 0.977764
6.440394 0.976756
6.440809 0.975764
6.441224 0.974763
6.441639 0.97377
6.442054 0.972822
6.442469 0.971965
6.442884 0.971138
6.443299 0.970316
6.443714 0.969509
6.444129 0.968786
6.444545 0.968153
6.44496 0.967558
6.445375 0.966964
6.445791 0.966398
6.446206 0.965896
6.446622 0.965447
6.447038 0.965033
6.447453 0.964643
6.447869 0.964285
6.448285 0.963965
6.448701 0.963674
6.449116 0.963417
6.449532 0.963209
6.449948 0.96304
6.450364 0.962886
6.450781 0.962741
6.451197 0.962622
6.451613 0.962527
6.452029 0.962424
6.452445 0.962299
6.452862 0.962156
6.453278 0.961994
6.453695 0.961805
6.454111 0.961571
6.454528 0.961262
6.454944 0.960896
6.455361 0.960483
6.455778 0.96001
6.456195 0.959493
6.456612 0.958919
6.457028 0.958307
6.457445 0.95765
6.457862 0.95697
6.45828 0.956307
6.458697 0.955644
6.459114 0.954967
6.459531 0.954288
6.459948 0.953634
6.460366 0.953041
6.460783 0.952485
6.4612 0.952009
6.461618 0.951594
6.462036 0.951236
6.462453 0.950897
6.462871 0.950633
6.463289 0.950509
6.463706 0.950433
6.464124 0.950364
6.464542 0.950286
6.46496 0.950242
6.465378 0.950242
6.465796 0.950242
6.466214 0.950238
6.466632 0.950225
6.46705 0.950198
6.467469 0.950108
6.467887 0.949993
6.468305 0.949903
6.468724 0.949817
6.469142 0.949714
6.469561 0.949586
6.469979 0.949456
6.470398 0.949343
6.470817 0.949244
6.471235 0.949162
6.471654 0.94909
6.472073 0.949042
6.472492 0.949009
6.472911 0.948991
6.47333 0.948996
6.473749 0.949015
6.474168 0.94904
6.474587 0.949077
6.475006 0.949112
6.475426 0.949144
6.475845 0.949167
6.476264 0.949169
6.476684 0.949167
6.477103 0.949151
6.477523 0.949075
6.477943 0.948981
6.478362 0.948879
6.478782 0.94877
6.479202 0.948666
6.479622 0.948561
6.480041 0.94847
6.480461 0.948385
6.480881 0.948328
6.481301 0.948334
6.481722 0.94837
6.482142 0.948417
6.482562 0.948496
6.482982 0.948619
6.483402 0.948808
6.483823 0.94906
6.484243 0.949347
6.484664 0.94969
6.485084 0.950056
6.485505 0.950442
6.485926 0.95085
6.486346 0.951287
6.486767 0.951748
6.487188 0.952198
6.487609 0.952635
6.48803 0.953056
6.488451 0.953453
6.488872 0.953831
6.489293 0.954185
6.489714 0.954521
6.490135 0.954815
6.490556 0.955068
6.490978 0.955319
6.491399 0.955611
6.49182 0.955918
6.492242 0.956189
6.492663 0.956434
6.493085 0.956708
6.493506 0.957037
6.493928 0.957399
6.49435 0.957777
6.494772 0.958182
6.495194 0.958626
6.495615 0.959119
6.496037 0.959613
6.496459 0.960149
6.496881 0.960706
6.497304 0.961273
6.497726 0.961854
6.498148 0.962443
6.49857 0.963034
6.498993 0.963613
6.499415 0.96418
6.499838 0.964725
6.50026 0.965213
6.500683 0.965658
6.501105 0.966098
6.501528 0.966546
6.501951 0.966976
6.502373 0.967362
6.502796 0.967729
6.503219 0.968123
6.503642 0.968539
6.504065 0.968995
6.504488 0.969515
6.504911 0.970081
6.505334 0.970727
6.505758 0.971425
6.506181 0.972198
6.506604 0.973071
6.507028 0.973982
6.507451 0.97494
6.507875 0.975928
6.508298 0.976953
6.508722 0.978002
6.509145 0.979039
6.509569 0.980072
6.509993 0.981063
6.510417 0.981991
6.510841 0.982865
6.511264 0.983688
6.511688 0.984467
6.512113 0.985089
6.512537 0.985573
6.512961 0.985978
6.513385 0.986359
6.513809 0.986673
6.514234 0.986794
6.514658 0.986819
6.515082 0.986831
6.515507 0.986806
6.515931 0.98677
6.516356 0.986738
6.516781 0.986705
6.517205 0.986675
6.51763 0.986661
6.518055 0.986658
6.51848 0.986751
6.518905 0.986902
6.51933 0.987021
6.519755 0.987141
6.52018 0.987292
6.520605 0.987491
6.52103 0.98769
6.521456 0.987866
6.521881 0.988035
6.522306 0.9882
6.522732 0.988359
6.523157 0.988509
6.523583 0.988647
6.524008 0.988777
6.524434 0.988923
6.52486 0.989083
6.525285 0.989254
6.525711 0.989439
6.526137 0.989657
6.526563 0.989927
6.526989 0.990226
6.527415 0.990566
6.527841 0.990931
6.528267 0.991316
6.528694 0.991724
6.52912 0.992148
6.529546 0.992604
6.529973 0.993038
6.530399 0.993412
6.530825 0.993755
6.531252 0.994083
6.531679 0.994368
6.532105 0.994563
6.532532 0.994665
6.532959 0.994752
6.533386 0.994722
6.533812 0.994627
6.534239 0.994505
6.534666 0.994318
6.535093 0.994064
6.535521 0.99366
6.535948 0.993187
6.536375 0.992724
6.536802 0.992235
6.53723 0.99168
6.537657 0.991052
6.538084 0.990405
6.538512 0.989757
6.538939 0.989075
6.539367 0.988322
6.539795 0.987509
6.540222 0.986635
6.54065 0.985715
6.541078 0.984715
6.541506 0.983598
6.541934 0.982408
6.542362 0.981163
6.54279 0.979848
6.543218 0.978459
6.543646 0.976999
6.544074 0.975487
6.544503 0.973914
6.544931 0.972311
6.545359 0.970721
6.545788 0.96912
6.546216 0.967467
6.546645 0.965783
6.547073 0.964099
6.547502 0.962424
6.547931 0.960748
6.54836 0.959073
6.548788 0.957393
6.549217 0.955667
6.549646 0.953896
6.550075 0.952114
6.550504 0.95036
6.550934 0.948547
6.551363 0.94657
6.551792 0.94449
6.552221 0.942388
6.552651 0.940292
6.55308 0.938073
6.553509 0.935659
6.553939 0.933148
6.554368 0.93061
6.554798 0.928016
6.555228 0.925357
6.555658 0.922624
6.556087 0.91983
6.556517 0.916965
6.556947 0.914076
6.557377 0.911194
6.557807 0.9083
6.558237 0.905339
6.558667 0.902316
6.559097 0.899275
6.559528 0.896208
6.559958 0.89316
6.560388 0.890044
6.560819 0.887059
6.561249 0.884855
6.56168 0.883207
6.56211 0.880981
6.562541 0.877025
6.562972 0.872404
6.563402 0.867882
6.563833 0.863157
6.564264 0.85838
6.564695 0.853514
6.565126 0.848582
6.565557 0.843566
6.565988 0.83848
6.566419 0.833316
6.566851 0.828086
6.567282 0.822795
6.567713 0.817442
6.568144 0.812018
6.568576 0.806522
6.569007 0.800951
