# MetOpB AVHRR RSR
# QV 2024-11-18 from 0.0_NOAA_KLM_Users_Guide.pdf
# Table D.7-8, negatives replaced by zeros
#
# MetopB_AVHRR Band 1
# ------------------
1.491	0.00000
1.492	0.00000
1.493	0.00000
1.494	0.00003
1.495	0.00003
1.496	0.00007
1.497	0.00000
1.498	0.00000
1.499	0.00018
1.500	0.00007
1.501	0.00000
1.502	0.00000
1.503	0.00000
1.504	0.00000
1.505	0.00000
1.506	0.00000
1.507	0.00000
1.508	0.00000
1.509	0.00017
1.510	0.00012
1.511	0.00006
1.512	0.00003
1.513	0.00001
1.514	0.00000
1.515	0.00012
1.516	0.00000
1.517	0.00000
1.518	0.00000
1.519	0.00012
1.520	0.00021
1.521	0.00000
1.522	0.00000
1.523	0.00000
1.524	0.00000
1.525	0.00010
1.526	0.00001
1.527	0.00000
1.528	0.00000
1.529	0.00006
1.530	0.00006
1.531	0.00009
1.532	0.00008
1.533	0.00000
1.534	0.00000
1.535	0.00000
1.536	0.00008
1.537	0.00000
1.538	0.00010
1.539	0.00005
1.540	0.00002
1.541	0.00000
1.542	0.00001
1.543	0.00000
1.544	0.00010
1.545	0.00000
1.546	0.00000
1.547	0.00013
1.548	0.00018
1.549	0.00018
1.550	0.00005
1.551	0.00007
1.552	0.00024
1.553	0.00040
1.554	0.00031
1.555	0.00048
1.556	0.00059
1.557	0.00079
1.558	0.00096
1.559	0.00159
1.560	0.00180
1.561	0.00237
1.562	0.00297
1.563	0.00395
1.564	0.00521
1.565	0.00686
1.566	0.00872
1.567	0.01124
1.568	0.01464
1.569	0.01902
1.570	0.02439
1.571	0.03285
1.572	0.04317
1.573	0.05750
1.574	0.07574
1.575	0.09871
1.576	0.13656
1.577	0.17615
1.578	0.23634
1.579	0.31035
1.580	0.39055
1.581	0.49604
1.582	0.59513
1.583	0.70136
1.584	0.78425
1.585	0.85919
1.586	0.89782
1.587	0.92329
1.588	0.95698
1.589	0.94014
1.590	0.92807
1.591	0.91914
1.592	0.91082
1.593	0.92405
1.594	0.93006
1.595	0.91152
1.596	0.90794
1.597	0.91679
1.598	0.90853
1.599	0.94693
1.600	0.96079
1.601	0.95771
1.602	0.96837
1.603	0.96810
1.604	0.98110
1.605	0.98574
1.606	0.95570
1.607	0.96104
1.608	0.95562
1.609	0.98133
1.610	0.98760
1.611	0.99238
1.612	0.97255
1.613	0.96441
1.614	0.96483
1.615	0.96230
1.616	0.95339
1.617	0.95532
1.618	0.97756
1.619	0.96729
1.620	0.95862
1.621	0.97400
1.622	0.99491
1.623	0.98609
1.624	1.00000
1.625	0.99636
1.626	0.99520
1.627	0.99727
1.628	0.93649
1.629	0.91379
1.630	0.83029
1.631	0.79416
1.632	0.68714
1.633	0.59605
1.634	0.49227
1.635	0.40340
1.636	0.33464
1.637	0.26571
1.638	0.21553
1.639	0.16597
1.640	0.13734
1.641	0.10656
1.642	0.08371
1.643	0.06561
1.644	0.05435
1.645	0.04171
1.646	0.03555
1.647	0.02837
1.648	0.02267
1.649	0.01847
1.650	0.01519
1.651	0.01273
1.652	0.01053
1.653	0.00863
1.654	0.00723
1.655	0.00601
1.656	0.00498
1.657	0.00384
1.658	0.00358
1.659	0.00298
1.660	0.00234
1.661	0.00231
1.662	0.00196
1.663	0.00135
1.664	0.00135
1.665	0.00100
1.666	0.00108
1.667	0.00090
1.668	0.00065
1.669	0.00066
1.670	0.00069
1.671	0.00028
1.672	0.00052
1.673	0.00032
1.674	0.00035
1.675	0.00034
1.676	0.00040
1.677	0.00005
1.678	0.00036
1.679	0.00007
1.680	0.00024
1.681	0.00020
1.682	0.00024
1.683	0.00016
1.684	0.00013
1.685	0.00009
1.686	0.00000
1.687	0.00012
1.688	0.00000
1.689	0.00018
1.690	0.00030
1.691	0.00000
1.692	0.00016
1.693	0.00015
1.694	0.00012
1.695	0.00019
1.696	0.00013
1.697	0.00022
1.698	0.00002
1.699	0.00002
1.700	0.00026
1.701	0.00000
1.702	0.00015
1.703	0.00014
1.704	0.00000
1.705	0.00000
1.706	0.00016
1.707	0.00021
1.708	0.00008
1.709	0.00000
1.710	0.00005
1.711	0.00000
1.712	0.00022
1.713	0.00000
1.714	0.00000
1.715	0.00000
1.716	0.00005
1.717	0.00015
1.718	0.00001
1.719	0.00003
1.720	0.00008
1.721	0.00000
1.722	0.00021
1.723	0.00000
1.724	0.00012
1.725	0.00000
1.726	0.00000
1.727	0.00023
1.728	0.00000
1.729	0.00009
1.730	0.00015
