# QV 2022-09-29 from Airbus DS technical support Excel file
# SpectralValues_Normalized-PHR1A_PHR1B_SPOT6_SPOT7_PNEO3-4.xlsx
#
#  Pléiades Neo PNEO4 Band 1 BlueCoastal
#
#  Wavelength
#   (microns)	Relative response
#  __________	___________
0.881	0.000137894
0.882	0.000145872
0.883	0.000151945
0.884	0.000157656
0.885	0.000161058
0.886	0.000162261
0.887	0.000164819
0.888	0.000167191
0.889	0.00016771
0.89	0.000165595
0.891	0.000162711
0.892	0.000162581
0.893	0.000162397
0.894	0.000162462
0.895	0.000158671
0.896	0.000151107
0.897	0.000146791
0.898	0.00014744
0.899	0.000148896
0.9	0.000149575
0.901	0.000147522
0.902	0.000143047
0.903	0.000139026
0.904	0.000140827
0.905	0.000146584
0.906	0.000151231
0.907	0.000154788
0.908	0.000160887
0.909	0.000169443
0.91	0.000181956
0.911	0.000200725
0.912	0.000224381
0.913	0.000255845
0.914	0.00029768
0.915	0.000350112
0.916	0.000418187
0.917	0.000505248
0.918	0.000611818
0.919	0.000740078
0.92	0.000887406
0.921	0.001054779
0.922	0.001239682
0.923	0.001438805
0.924	0.001649
0.925	0.001865146
0.926	0.002083954
0.927	0.002302392
0.928	0.002516236
0.929	0.002729062
0.93	0.002938258
0.931	0.003143111
0.932	0.003341073
0.933	0.00353186
0.934	0.003711552
0.935	0.003871368
0.936	0.004019032
0.937	0.004150258
0.938	0.004250555
0.939	0.004334538
0.94	0.004373231
0.941	0.00438573
0.942	0.00435405
0.943	0.004278696
0.944	0.004132056
0.945	0.003944413
0.946	0.00373165
0.947	0.003498404
0.948	0.0032138
0.949	0.00296187
0.95	0.002700162
0.951	0.002364117
0.952	0.002075605
0.953	0.001778791
0.954	0.001519234
0.955	0.001313843
0.956	0.001147533
0.957	0.000996056
0.958	0.000834063
0.959	0.000679987
0.96	0.000568983
0.961	0.000480986
0.962	0.00040546
0.963	0.000341263
0.964	0.000288149
0.965	0.000242941
0.966	0.00020558
0.967	0.000174772
0.968	0.000148456
0.969	0.000127258
0.97	0.000109259
0.971	9.38484E-05
0.972	8.1234E-05
0.973	7.03727E-05
0.974	6.14517E-05
0.975	5.35413E-05
0.976	4.64462E-05
0.977	4.07682E-05
0.978	3.55267E-05
0.979	3.0979E-05
0.98	2.7046E-05
0.981	2.3713E-05
0.982	2.1085E-05
0.983	1.90127E-05
0.984	1.69705E-05
0.985	1.54213E-05
0.986	1.38221E-05
0.987	1.21157E-05
0.988	1.15577E-05
0.989	1.108E-05
0.99	1.02376E-05
0.991	9.62943E-06
0.992	8.97295E-06
0.993	8.51303E-06
0.994	8.2432E-06
0.995	8.33197E-06
0.996	8.54023E-06
0.997	7.95776E-06
0.998	7.66597E-06
0.999	7.85304E-06
1	8.11966E-06
1.001	8.03076E-06
1.002	7.99569E-06
1.003	8.17015E-06
1.004	8.06389E-06
1.005	8.08125E-06
1.006	8.14223E-06
1.007	8.45272E-06
1.008	8.61116E-06
1.009	8.44724E-06
1.01	8.45426E-06
1.011	8.99759E-06
1.012	8.89547E-06
1.013	8.88393E-06
1.014	8.93079E-06
1.015	8.77192E-06
1.016	8.88122E-06
1.017	9.32386E-06
1.018	9.34387E-06
1.019	9.48492E-06
1.02	9.81339E-06
1.021	9.43929E-06
1.022	9.29E-06
1.023	9.56028E-06
1.024	9.15983E-06
1.025	9.54245E-06
1.026	1.06079E-05
1.027	1.03834E-05
1.028	1.00076E-05
1.029	1.01022E-05
1.03	9.83523E-06
1.031	9.87734E-06
1.032	1.01025E-05
1.033	1.06471E-05
1.034	1.12751E-05
1.035	1.0731E-05
1.036	1.0254E-05
1.037	1.10039E-05
1.038	1.15094E-05
1.039	1.11988E-05
1.04	1.10382E-05
1.041	1.0973E-05
1.042	1.13979E-05
1.043	1.17887E-05
1.044	1.15162E-05
1.045	1.11727E-05
1.046	1.12832E-05
1.047	1.11854E-05
1.048	1.07265E-05
1.049	1.07187E-05
1.05	1.07888E-05
1.051	1.0524E-05
1.052	1.06151E-05
1.053	1.06321E-05
1.054	1.0287E-05
1.055	9.81108E-06
1.056	1.01539E-05
1.057	1.03474E-05
1.058	9.5729E-06
1.059	9.13308E-06
1.06	9.1799E-06
1.061	9.5134E-06
1.062	9.46114E-06
1.063	9.47875E-06
1.064	9.08947E-06
1.065	8.98395E-06
1.066	9.22254E-06
1.067	8.80015E-06
1.068	8.3231E-06
1.069	8.56242E-06
1.07	8.58678E-06
1.071	8.4867E-06
1.072	8.4925E-06
1.073	8.4927E-06
1.074	8.36217E-06
1.075	7.90758E-06
1.076	7.93648E-06
1.077	8.27811E-06
1.078	7.73573E-06
1.079	7.21725E-06
1.08	7.16437E-06
1.081	6.96082E-06
1.082	7.09438E-06
1.083	7.30294E-06
1.084	6.06578E-06
1.085	5.2609E-06
1.086	5.73956E-06
1.087	6.14899E-06
1.088	5.747E-06
1.089	5.4301E-06
1.09	5.27284E-06
1.091	5.27784E-06
1.092	4.97546E-06
1.093	4.35581E-06
1.094	3.86322E-06
1.095	3.35688E-06
1.096	2.43446E-06
1.097	2.08299E-06
1.098	2.27512E-06
1.099	1.92606E-06
1.1	1.45842E-06
#  Pléiades Neo PNEO4 Band 3 Green
#
#  Wavelength
#   (microns)	Relative response
#  __________	___________
0.35	1.49642E-06
0.351	2.22138E-06
0.352	2.65856E-06
0.353	2.72733E-06
0.354	2.79763E-06
0.355	2.71683E-06
0.356	2.52074E-06
0.357	2.52014E-06
0.358	2.63382E-06
0.359	2.71992E-06
0.36	2.81119E-06
0.361	2.8323E-06
0.362	3.03113E-06
0.363	3.00756E-06
0.364	3.02768E-06
0.365	3.05357E-06
0.366	3.11316E-06
0.367	3.03904E-06
0.368	3.03186E-06
0.369	3.06136E-06
0.37	2.94185E-06
0.371	2.91398E-06
0.372	2.99579E-06
0.373	3.11316E-06
0.374	3.09669E-06
0.375	3.04256E-06
0.376	3.07699E-06
0.377	2.96712E-06
0.378	2.90772E-06
0.379	2.98804E-06
0.38	3.10638E-06
0.381	3.1426E-06
0.382	3.12714E-06
0.383	3.27764E-06
0.384	3.33516E-06
0.385	3.47835E-06
0.386	3.76122E-06
0.387	4.00819E-06
0.388	4.24484E-06
0.389	4.32757E-06
0.39	4.49989E-06
0.391	4.78987E-06
0.392	4.96606E-06
0.393	5.3025E-06
0.394	5.4363E-06
0.395	5.76486E-06
0.396	6.15394E-06
0.397	6.9256E-06
0.398	7.53988E-06
0.399	8.42021E-06
0.4	1.00969E-05
0.401	1.24997E-05
0.402	1.49635E-05
0.403	1.84804E-05
0.404	2.39129E-05
0.405	3.71642E-05
0.406	6.41785E-05
0.407	0.00010173
0.408	0.000141053
0.409	0.00018079
0.41	0.000256681
0.411	0.000479328
0.412	0.001118525
0.413	0.002772652
0.414	0.006311901
0.415	0.01138676
0.416	0.014833764
0.417	0.013313674
0.418	0.007943912
0.419	0.003016355
0.42	0.000701528
0.421	0.000118804
0.422	3.53379E-05
0.423	2.49587E-05
0.424	2.39918E-05
0.425	2.45814E-05
0.426	2.56096E-05
0.427	2.67371E-05
0.428	2.68918E-05
0.429	2.80853E-05
0.43	2.81254E-05
0.431	2.81778E-05
0.432	2.85835E-05
0.433	2.8664E-05
0.434	2.82284E-05
0.435	2.87276E-05
0.436	2.98744E-05
0.437	3.04836E-05
0.438	3.12525E-05
0.439	3.25531E-05
0.44	3.29221E-05
0.441	3.43705E-05
0.442	3.51407E-05
0.443	3.51075E-05
0.444	3.64958E-05
0.445	3.54221E-05
0.446	3.50227E-05
0.447	3.69682E-05
0.448	3.72695E-05
0.449	3.78783E-05
0.45	3.76738E-05
0.451	3.72049E-05
0.452	3.83335E-05
0.453	3.92377E-05
0.454	4.0341E-05
0.455	3.98817E-05
0.456	3.8221E-05
0.457	3.89759E-05
0.458	4.04615E-05
0.459	4.05235E-05
0.46	4.1841E-05
0.461	4.27738E-05
0.462	4.42692E-05
0.463	4.4822E-05
0.464	4.28924E-05
0.465	4.30529E-05
0.466	4.38359E-05
0.467	4.40233E-05
0.468	4.37844E-05
0.469	4.30579E-05
0.47	4.28458E-05
0.471	4.39888E-05
0.472	4.64082E-05
0.473	4.39839E-05
0.474	4.43563E-05
0.475	4.70186E-05
0.476	4.80191E-05
0.477	4.7059E-05
0.478	4.49355E-05
0.479	4.31461E-05
0.48	4.22823E-05
0.481	4.22343E-05
0.482	4.35071E-05
0.483	4.57091E-05
0.484	4.51775E-05
0.485	4.43233E-05
0.486	4.39676E-05
0.487	4.68132E-05
0.488	4.697E-05
0.489	4.8295E-05
0.49	5.06486E-05
0.491	5.06475E-05
0.492	5.39924E-05
0.493	5.45199E-05
0.494	5.35571E-05
0.495	5.36488E-05
0.496	5.39707E-05
0.497	5.20848E-05
0.498	5.337E-05
0.499	5.37847E-05
0.5	5.18261E-05
0.501	5.4099E-05
0.502	5.56685E-05
0.503	5.81701E-05
0.504	6.63659E-05
0.505	7.59368E-05
0.506	9.24302E-05
0.507	0.0001115
0.508	0.000125688
0.509	0.000136429
0.51	0.000146062
0.511	0.000156387
0.512	0.000169465
0.513	0.000192092
0.514	0.000223176
0.515	0.00026519
0.516	0.000323179
0.517	0.000402994
0.518	0.000531165
0.519	0.000785766
0.52	0.001303871
0.521	0.00235167
0.522	0.004643459
0.523	0.008400659
0.524	0.013573712
0.525	0.019925184
0.526	0.027061461
0.527	0.035637171
0.528	0.04836545
0.529	0.071175545
0.53	0.114142367
0.531	0.189090754
0.532	0.302026389
0.533	0.442550698
0.534	0.583553604
0.535	0.697702931
0.536	0.77283897
0.537	0.815550768
0.538	0.838966448
0.539	0.852719955
0.54	0.860887118
0.541	0.864921532
0.542	0.867912226
0.543	0.872647769
0.544	0.878571944
0.545	0.883924633
0.546	0.887149367
0.547	0.887881794
0.548	0.888757786
0.549	0.892255605
0.55	0.898099384
0.551	0.903018068
0.552	0.904871873
0.553	0.903748836
0.554	0.902458273
0.555	0.903554229
0.556	0.906943033
0.557	0.910248834
0.558	0.911116775
0.559	0.910688176
0.56	0.9124972
0.561	0.918950803
0.562	0.930834795
0.563	0.945745519
0.564	0.960432443
0.565	0.972492997
0.566	0.98029467
0.567	0.983638905
0.568	0.983729509
0.569	0.981358528
0.57	0.979361095
0.571	0.978916971
0.572	0.9791419
0.573	0.976919241
0.574	0.970215546
0.575	0.960367603
0.576	0.953629638
0.577	0.955580217
0.578	0.968072988
0.579	0.985502445
0.58	0.998009927
0.581	1
0.582	0.99355917
0.583	0.985080564
0.584	0.976934077
0.585	0.965842108
0.586	0.944433577
0.587	0.905331443
0.588	0.841029968
0.589	0.7416477
0.59	0.604502715
0.591	0.445525588
0.592	0.295599288
0.593	0.180711315
0.594	0.107260835
0.595	0.065234099
0.596	0.041592672
0.597	0.027425829
0.598	0.018586976
0.599	0.012829075
0.6	0.009058235
0.601	0.006840557
0.602	0.005439396
0.603	0.004698534
0.604	0.004199384
0.605	0.003900578
0.606	0.003771978
0.607	0.003573991
0.608	0.003135527
0.609	0.002489349
0.61	0.001802955
0.611	0.00124004
0.612	0.000861104
0.613	0.000638475
0.614	0.0005109
0.615	0.00042727
0.616	0.000368183
0.617	0.000311043
0.618	0.000235275
0.619	0.000148842
0.62	8.81403E-05
0.621	4.66045E-05
0.622	3.44255E-05
0.623	4.64927E-05
0.624	5.78272E-05
0.625	6.62302E-05
0.626	6.97748E-05
0.627	7.23102E-05
0.628	7.55193E-05
0.629	7.68437E-05
0.63	7.56283E-05
0.631	7.62798E-05
0.632	7.61476E-05
0.633	7.32686E-05
0.634	6.94114E-05
0.635	6.74507E-05
0.636	6.28739E-05
0.637	5.50369E-05
0.638	4.89804E-05
0.639	4.76615E-05
0.64	5.13174E-05
0.641	6.12718E-05
0.642	7.21728E-05
0.643	8.03472E-05
0.644	8.52913E-05
0.645	8.70188E-05
0.646	8.44907E-05
0.647	7.83029E-05
0.648	7.31753E-05
0.649	7.16087E-05
0.65	7.66351E-05
0.651	8.75941E-05
0.652	9.90392E-05
0.653	0.000106676
0.654	0.000107153
0.655	0.000109408
0.656	0.000113282
0.657	0.000113354
0.658	0.000112969
0.659	0.000114186
0.66	0.00011239
0.661	0.000113047
0.662	0.000114338
0.663	0.000110605
0.664	0.000110438
0.665	0.000112353
0.666	0.00011422
0.667	0.000114677
0.668	0.000113804
0.669	0.000114788
0.67	0.000113754
0.671	0.000106809
0.672	9.9625E-05
0.673	9.99115E-05
0.674	0.000104599
0.675	0.000108986
0.676	0.000113862
0.677	0.000117641
0.678	0.000115966
0.679	0.000115917
0.68	0.000118742
0.681	0.000117609
0.682	0.000116762
0.683	0.000108513
0.684	8.59659E-05
0.685	6.72655E-05
0.686	6.83443E-05
0.687	8.45507E-05
0.688	0.000104921
0.689	0.000118507
0.69	0.000122934
0.691	0.000124716
0.692	0.00012513
0.693	0.000127178
0.694	0.000128854
0.695	0.000128928
0.696	0.000129006
0.697	0.000129333
0.698	0.000129453
0.699	0.000130263
0.7	0.000131273
0.701	0.000131269
0.702	0.000126895
0.703	0.000118647
0.704	0.000114641
0.705	0.000119365
0.706	0.000125375
0.707	0.000128486
0.708	0.000130259
0.709	0.000131595
0.71	0.000130627
0.711	0.00013009
0.712	0.000129476
0.713	0.000129493
0.714	0.000130313
0.715	0.000130754
0.716	0.000133118
0.717	0.000137064
0.718	0.000139712
0.719	0.000140183
0.72	0.000138165
0.721	0.000136399
0.722	0.000129577
0.723	0.000101004
0.724	7.09836E-05
0.725	6.07458E-05
0.726	5.64225E-05
0.727	8.2001E-05
0.728	0.000108372
0.729	0.000121326
0.73	0.000134025
0.731	0.000138464
0.732	0.000136574
0.733	0.000137337
0.734	0.000139594
0.735	0.000134137
0.736	0.000125541
0.737	0.000182378
0.738	0.000304514
0.739	0.000322701
0.74	0.000236752
0.741	0.000182947
0.742	0.000149746
0.743	0.000129258
0.744	0.000134465
0.745	0.000137683
0.746	0.000138119
0.747	0.00013617
0.748	0.000135992
0.749	0.000135357
0.75	0.000132582
0.751	0.000127793
0.752	0.000117213
0.753	9.44032E-05
0.754	8.43927E-05
0.755	0.000111907
0.756	0.000124526
0.757	0.000109494
0.758	0.000110432
0.759	0.000193181
0.76	0.000515273
0.761	0.001092214
0.762	0.001540358
0.763	0.001467734
0.764	0.001001813
0.765	0.000570924
0.766	0.000300698
0.767	0.000149638
0.768	0.000113006
0.769	0.000119435
0.77	0.000122211
0.771	0.000115678
0.772	0.000111152
0.773	0.000176889
0.774	0.000380231
0.775	0.000602355
0.776	0.000640561
0.777	0.000487231
0.778	0.000318002
0.779	0.000211512
0.78	0.000141828
0.781	0.000116893
0.782	0.000116056
0.783	0.000117105
0.784	0.000116989
0.785	0.000113619
0.786	0.000108666
0.787	0.000107008
0.788	0.000110944
0.789	0.000115533
0.79	0.000120847
0.791	0.000129418
0.792	0.000137516
0.793	0.000144373
0.794	0.000180331
0.795	0.000209792
0.796	0.000206163
0.797	0.000211252
0.798	0.000264211
0.799	0.000337009
0.8	0.000327581
0.801	0.000285244
0.802	0.00030115
0.803	0.000313995
0.804	0.000290489
0.805	0.000264834
0.806	0.000249983
0.807	0.000227219
0.808	0.000227898
0.809	0.00023316
0.81	0.000209457
0.811	0.000212487
0.812	0.000234247
0.813	0.000238418
0.814	0.000219856
0.815	0.000241064
0.816	0.00022868
0.817	0.000211202
0.818	0.000216055
0.819	0.000236862
0.82	0.000243594
0.821	0.000253582
0.822	0.000252781
0.823	0.000232353
0.824	0.000235964
0.825	0.000266919
0.826	0.000281456
0.827	0.000242303
0.828	0.000228255
0.829	0.000227804
0.83	0.000230178
0.831	0.000217036
0.832	0.000185412
0.833	0.00019016
0.834	0.000225965
0.835	0.000222595
0.836	0.000204327
0.837	0.000214298
0.838	0.000231668
0.839	0.000217981
0.84	0.000192431
0.841	0.000189641
0.842	0.000200908
0.843	0.000199763
0.844	0.000211066
0.845	0.000206129
0.846	0.000193657
0.847	0.000191658
0.848	0.000191473
0.849	0.000200372
0.85	0.000203656
0.851	0.00020894
0.852	0.000207576
0.853	0.000194585
0.854	0.000196894
0.855	0.000205004
0.856	0.000211854
0.857	0.000218243
0.858	0.000224258
0.859	0.000233497
0.86	0.000249767
0.861	0.000266898
0.862	0.000285307
0.863	0.000285649
0.864	0.000281357
0.865	0.000302064
0.866	0.000338342
0.867	0.000375875
0.868	0.000396709
0.869	0.000387066
0.87	0.000390206
0.871	0.000393643
0.872	0.000377718
0.873	0.000375528
0.874	0.000361966
0.875	0.00034514
0.876	0.000331925
0.877	0.000308599
0.878	0.000273584
0.879	0.000248418
0.88	0.00024446
0.881	0.000230334
0.882	0.000222443
0.883	0.000207958
0.884	0.000204128
0.885	0.000213364
0.886	0.000215227
0.887	0.000219189
0.888	0.000220065
0.889	0.000202699
0.89	0.000199338
0.891	0.000203728
0.892	0.000208953
0.893	0.000201056
0.894	0.000183878
0.895	0.000179043
0.896	0.000187501
0.897	0.000188896
0.898	0.00018428
0.899	0.000174895
0.9	0.000175929
0.901	0.000188482
0.902	0.000191046
0.903	0.000176295
0.904	0.000170424
0.905	0.000180694
0.906	0.000194673
0.907	0.000213765
0.908	0.000209256
0.909	0.000211799
0.91	0.000228742
0.911	0.000250338
0.912	0.000288425
0.913	0.000316766
0.914	0.000372238
0.915	0.000446949
0.916	0.000531374
0.917	0.000654683
0.918	0.000793855
0.919	0.0009684
0.92	0.001172579
0.921	0.001402667
0.922	0.00163893
0.923	0.001865747
0.924	0.00208134
0.925	0.002285729
0.926	0.002493764
0.927	0.002668359
0.928	0.002799563
0.929	0.002866298
0.93	0.002852503
0.931	0.002775676
0.932	0.002643291
0.933	0.002472586
0.934	0.002268102
0.935	0.002049586
0.936	0.001842753
0.937	0.001647049
0.938	0.001487605
0.939	0.001376757
0.94	0.001291087
0.941	0.001223674
0.942	0.001174646
0.943	0.001156886
0.944	0.001161427
0.945	0.001170384
0.946	0.001185055
0.947	0.001204132
0.948	0.001227079
0.949	0.001255634
0.95	0.001275736
0.951	0.001284877
0.952	0.001282914
0.953	0.001261189
0.954	0.001218123
0.955	0.001166747
0.956	0.001106062
0.957	0.001020042
0.958	0.000930449
0.959	0.000838491
0.96	0.00074971
0.961	0.000672933
0.962	0.000596555
0.963	0.00052165
0.964	0.000456268
0.965	0.000415163
0.966	0.000382985
0.967	0.000340224
0.968	0.000296995
0.969	0.000264348
0.97	0.000237156
0.971	0.000212174
0.972	0.000198822
0.973	0.00017614
0.974	0.000155057
0.975	0.000148673
0.976	0.000138308
0.977	0.000138265
0.978	0.000132367
0.979	0.000124672
0.98	0.000116516
0.981	0.000110437
0.982	0.000105653
0.983	0.000103049
0.984	9.99656E-05
0.985	9.82387E-05
0.986	9.048E-05
0.987	8.76317E-05
0.988	8.85044E-05
0.989	8.16051E-05
0.99	8.06404E-05
0.991	8.87566E-05
0.992	8.15364E-05
0.993	7.83652E-05
0.994	8.16489E-05
0.995	9.25656E-05
0.996	0.000101044
0.997	9.74119E-05
0.998	9.01288E-05
0.999	8.42408E-05
1	8.43128E-05
1.001	8.50834E-05
1.002	8.22535E-05
1.003	8.65487E-05
1.004	8.65297E-05
1.005	7.40346E-05
1.006	7.68877E-05
1.007	8.12662E-05
1.008	7.77641E-05
1.009	6.77916E-05
1.01	6.68878E-05
1.011	7.55892E-05
1.012	7.96128E-05
1.013	8.27238E-05
1.014	8.27997E-05
1.015	7.55319E-05
1.016	7.38108E-05
1.017	7.56457E-05
1.018	7.45481E-05
1.019	7.45381E-05
1.02	7.43507E-05
1.021	7.53866E-05
1.022	8.33253E-05
1.023	8.4076E-05
1.024	7.66315E-05
1.025	7.69236E-05
1.026	7.62451E-05
1.027	8.10348E-05
1.028	8.05353E-05
1.029	7.62261E-05
1.03	7.04345E-05
1.031	6.43928E-05
1.032	6.75824E-05
1.033	7.47597E-05
1.034	8.35878E-05
1.035	8.41414E-05
1.036	7.34263E-05
1.037	7.56198E-05
1.038	7.51888E-05
1.039	7.94494E-05
1.04	8.5012E-05
1.041	8.86874E-05
1.042	9.0392E-05
1.043	8.69284E-05
1.044	7.98471E-05
1.045	8.001E-05
1.046	7.78357E-05
1.047	7.46416E-05
1.048	7.43314E-05
1.049	7.33307E-05
1.05	7.51664E-05
1.051	7.73443E-05
1.052	6.9144E-05
1.053	5.89542E-05
1.054	6.6156E-05
1.055	7.13335E-05
1.056	7.59984E-05
1.057	7.37122E-05
1.058	6.81924E-05
1.059	6.97878E-05
1.06	8.13921E-05
1.061	7.62383E-05
1.062	7.57002E-05
1.063	7.46821E-05
1.064	7.56939E-05
1.065	7.78108E-05
1.066	7.67344E-05
1.067	7.48165E-05
1.068	6.54114E-05
1.069	7.21505E-05
1.07	7.74826E-05
1.071	7.62144E-05
1.072	8.07663E-05
1.073	7.59026E-05
1.074	7.35709E-05
1.075	6.8729E-05
1.076	6.50524E-05
1.077	7.42726E-05
1.078	8.74114E-05
1.079	8.40502E-05
1.08	7.35995E-05
1.081	6.3437E-05
1.082	6.7892E-05
1.083	7.37447E-05
1.084	7.26276E-05
1.085	7.49117E-05
1.086	7.34804E-05
1.087	6.97866E-05
1.088	6.52506E-05
1.089	6.37004E-05
1.09	5.95131E-05
1.091	5.64999E-05
1.092	5.89425E-05
1.093	5.56533E-05
1.094	4.83948E-05
1.095	4.08402E-05
1.096	3.13039E-05
1.097	2.18895E-05
1.098	1.55011E-05
1.099	1.27631E-05
1.1	7.07747E-06
#  Pléiades Neo PNEO4 Band 4 Red
#
#  Wavelength
#   (microns)	Relative response
#  __________	___________
0.35	2.96805E-08
0.351	6.69309E-08
0.352	2.01179E-07
0.353	3.47792E-07
0.354	4.11903E-07
0.355	5.57181E-07
0.356	5.42749E-07
0.357	4.92747E-07
0.358	3.97193E-07
0.359	3.02579E-07
0.36	3.82664E-07
0.361	3.41262E-07
0.362	2.2661E-07
0.363	1.37711E-07
0.364	1.36688E-07
0.365	1.39084E-07
0.366	8.93383E-08
0.367	1.45737E-07
0.368	2.07367E-07
0.369	2.35981E-07
0.37	3.23513E-07
0.371	4.22398E-07
0.372	2.92497E-07
0.373	1.98565E-07
0.374	1.97248E-07
0.375	2.14735E-07
0.376	1.88405E-07
0.377	1.83973E-07
0.378	1.56863E-07
0.379	1.37785E-07
0.38	1.62689E-07
0.381	1.75823E-07
0.382	1.22169E-07
0.383	1.08742E-07
0.384	1.72976E-07
0.385	2.98555E-07
0.386	2.79722E-07
0.387	3.28856E-07
0.388	4.80547E-07
0.389	4.58995E-07
0.39	5.30807E-07
0.391	6.20149E-07
0.392	5.13251E-07
0.393	5.23461E-07
0.394	7.66127E-07
0.395	1.1404E-06
0.396	1.45337E-06
0.397	1.66979E-06
0.398	2.07621E-06
0.399	3.66282E-06
0.4	8.43784E-06
0.401	1.68608E-05
0.402	2.34E-05
0.403	2.30177E-05
0.404	1.77831E-05
0.405	1.32841E-05
0.406	9.66166E-06
0.407	6.79794E-06
0.408	6.14725E-06
0.409	6.18434E-06
0.41	5.55893E-06
0.411	5.11187E-06
0.412	8.55211E-06
0.413	2.02504E-05
0.414	4.04812E-05
0.415	6.45411E-05
0.416	9.01299E-05
0.417	0.000129006
0.418	0.000221176
0.419	0.000401374
0.42	0.000630026
0.421	0.000797548
0.422	0.000785093
0.423	0.000555048
0.424	0.000253699
0.425	6.56269E-05
0.426	1.03293E-05
0.427	3.13491E-06
0.428	2.99396E-06
0.429	2.99083E-06
0.43	2.59769E-06
0.431	4.22535E-06
0.432	1.14847E-05
0.433	2.42504E-05
0.434	3.87026E-05
0.435	5.18258E-05
0.436	6.13678E-05
0.437	5.75588E-05
0.438	4.54224E-05
0.439	3.54455E-05
0.44	3.03933E-05
0.441	2.55826E-05
0.442	2.27303E-05
0.443	2.03892E-05
0.444	1.53549E-05
0.445	7.71247E-06
0.446	3.00261E-06
0.447	1.53946E-06
0.448	1.29386E-06
0.449	1.35514E-06
0.45	9.15451E-07
0.451	7.99637E-07
0.452	9.74007E-07
0.453	1.13914E-06
0.454	1.84461E-06
0.455	4.74659E-06
0.456	8.94058E-06
0.457	1.72226E-05
0.458	3.02089E-05
0.459	3.68972E-05
0.46	3.23213E-05
0.461	2.58783E-05
0.462	2.34657E-05
0.463	2.35545E-05
0.464	2.65186E-05
0.465	2.80293E-05
0.466	2.45619E-05
0.467	1.78097E-05
0.468	1.29421E-05
0.469	9.76973E-06
0.47	6.93577E-06
0.471	4.6376E-06
0.472	3.47311E-06
0.473	3.24919E-06
0.474	6.84229E-06
0.475	1.67711E-05
0.476	3.97394E-05
0.477	8.41194E-05
0.478	0.000141208
0.479	0.000180616
0.48	0.000171196
0.481	0.000121525
0.482	6.50553E-05
0.483	2.76188E-05
0.484	1.01091E-05
0.485	5.37069E-06
0.486	5.49938E-06
0.487	7.09223E-06
0.488	6.97701E-06
0.489	4.78583E-06
0.49	6.11223E-06
0.491	2.0172E-05
0.492	5.12236E-05
0.493	8.81347E-05
0.494	9.7144E-05
0.495	7.23723E-05
0.496	5.03574E-05
0.497	3.81354E-05
0.498	2.10313E-05
0.499	6.7785E-06
0.5	1.93885E-06
0.501	9.14624E-07
0.502	6.49932E-07
0.503	4.63108E-07
0.504	6.10174E-07
0.505	1.24439E-06
0.506	4.69398E-06
0.507	1.5229E-05
0.508	2.94182E-05
0.509	3.73844E-05
0.51	3.20159E-05
0.511	2.00225E-05
0.512	1.03779E-05
0.513	4.20319E-06
0.514	1.91162E-06
0.515	1.43249E-06
0.516	1.7853E-06
0.517	1.46321E-06
0.518	3.55796E-06
0.519	8.4984E-06
0.52	1.71111E-05
0.521	3.10946E-05
0.522	5.35835E-05
0.523	7.39672E-05
0.524	6.95819E-05
0.525	4.15558E-05
0.526	1.47049E-05
0.527	3.77276E-06
0.528	2.07958E-06
0.529	1.78802E-06
0.53	1.77848E-06
0.531	9.78612E-06
0.532	4.03587E-05
0.533	0.000109167
0.534	0.000202222
0.535	0.00023597
0.536	0.000177814
0.537	0.000109705
0.538	8.91258E-05
0.539	7.28492E-05
0.54	3.48861E-05
0.541	1.26476E-05
0.542	6.98383E-06
0.543	4.67966E-06
0.544	3.30286E-06
0.545	2.85295E-06
0.546	3.29627E-06
0.547	3.61756E-06
0.548	4.50737E-06
0.549	6.81853E-06
0.55	1.30481E-05
0.551	1.98242E-05
0.552	2.60904E-05
0.553	2.61194E-05
0.554	2.18361E-05
0.555	2.23291E-05
0.556	2.45564E-05
0.557	2.36435E-05
0.558	1.85212E-05
0.559	1.14484E-05
0.56	8.15945E-06
0.561	6.0344E-06
0.562	3.53532E-06
0.563	3.07408E-06
0.564	3.27983E-06
0.565	6.22735E-06
0.566	1.1562E-05
0.567	1.70723E-05
0.568	2.21625E-05
0.569	2.30313E-05
0.57	2.10733E-05
0.571	2.62058E-05
0.572	4.00525E-05
0.573	5.28871E-05
0.574	5.49492E-05
0.575	4.67848E-05
0.576	3.57613E-05
0.577	2.96475E-05
0.578	2.98124E-05
0.579	4.28799E-05
0.58	7.89882E-05
0.581	0.000154242
0.582	0.000260976
0.583	0.000356208
0.584	0.000393562
0.585	0.000358948
0.586	0.000309319
0.587	0.000291295
0.588	0.000288867
0.589	0.000266108
0.59	0.000232207
0.591	0.000206675
0.592	0.000190874
0.593	0.000179376
0.594	0.000184685
0.595	0.00022331
0.596	0.000308094
0.597	0.000459353
0.598	0.000676655
0.599	0.000943288
0.6	0.001246749
0.601	0.001594728
0.602	0.002058867
0.603	0.002763968
0.604	0.003845067
0.605	0.005500724
0.606	0.007795143
0.607	0.011211883
0.608	0.0168561
0.609	0.02464186
0.61	0.034292833
0.611	0.046852543
0.612	0.062714497
0.613	0.081906902
0.614	0.104814922
0.615	0.133347504
0.616	0.1721809
0.617	0.229434417
0.618	0.316595691
0.619	0.442078487
0.62	0.598584544
0.621	0.755007319
0.622	0.868256923
0.623	0.912669195
0.624	0.900717535
0.625	0.862920212
