;; L9/OLI RSR
;;
;; tabulated QV 2021-12-12
;;
;; source: https://landsat.gsfc.nasa.gov/wp-content/uploads/2021-10/L9_OLI2_Ball_FPM_RSR.v1.0.xlsx
;; reference: Barsi et al. 2019 https://doi.org/10.1117/12.2529776
;;
;; datasets: wavelength, RSR, RSR sd
;;
;; BAND 1
427	0.00036798	0.00004469
428	0.00072189	0.00006838
429	0.00205797	0.00026606
430	0.00360595	0.00050348
431	0.00877048	0.0016778
432	0.0222446	0.00513401
433	0.07982337	0.01813636
434	0.23420422	0.03781107
435	0.49647373	0.04564099
436	0.76542354	0.04749914
437	0.9375785	0.01551657
438	0.9763267	0.01285118
439	0.98641855	0.02073366
440	0.9947381	0.01937152
441	0.98839664	0.00985695
442	0.97089148	0.01004423
443	0.96740282	0.0210157
444	0.97595501	0.01785661
445	0.98273933	0.01161098
446	0.98891443	0.00892519
447	1	0.00460352
448	0.98661834	0.01799174
449	0.87390488	0.03148301
450	0.64063799	0.03073661
451	0.33599678	0.01792066
452	0.13211244	0.0076704
453	0.04911467	0.00369018
454	0.01938601	0.00215843
455	0.00847867	0.00135426
456	0.00360224	0.00073651
457	0.00169454	0.00044872
458	0.00077237	0.00020757
459	0.00036698	0.00009291
;; BAND 2
436	0.0000641	0.00000442
437	0.0000879	0.00000611
438	0.00012288	0.0000085
439	0.00017756	0.0000124
440	0.00026465	0.00001888
441	0.00040609	0.0000305
442	0.00064757	0.00005075
443	0.0010627	0.00008752
444	0.00180834	0.00016028
445	0.00423224	0.00042282
446	0.00733809	0.00065609
447	0.0132065	0.00117162
448	0.02738087	0.00248636
449	0.06140049	0.00639836
450	0.12810045	0.0144704
451	0.28426054	0.03216385
452	0.52622634	0.05206515
453	0.75461823	0.04723892
454	0.85015893	0.02017004
455	0.87050748	0.00513807
456	0.87301528	0.00899431
457	0.87386012	0.0095901
458	0.87411314	0.00835919
459	0.87535989	0.00464124
460	0.87936622	0.00648731
461	0.88182181	0.01574977
462	0.88110375	0.02162892
463	0.88239449	0.02189738
464	0.88807994	0.01636066
465	0.89365971	0.00854374
466	0.89804703	0.00366563
467	0.90057266	0.00724549
468	0.89131784	0.00950573
469	0.86657351	0.01420496
470	0.8358435	0.01728345
471	0.81551754	0.01285951
472	0.8177281	0.00523313
473	0.83361632	0.01255132
474	0.85324347	0.01279903
475	0.86751264	0.00548119
476	0.87968469	0.00783504
477	0.8864091	0.01406941
478	0.89245307	0.01702148
479	0.90207016	0.01435731
480	0.91684681	0.00851875
481	0.93018711	0.00601585
482	0.93724215	0.00641677
483	0.94008964	0.00814098
484	0.94266725	0.00904783
485	0.94259858	0.01272744
486	0.94212455	0.01642681
487	0.94310826	0.01717806
488	0.94514865	0.01689493
489	0.94699287	0.01748484
490	0.94705468	0.01793138
491	0.94369674	0.0154778
492	0.92798311	0.0169618
493	0.90826762	0.0280459
494	0.89631408	0.04154578
495	0.90117168	0.04739599
496	0.92790043	0.02914561
497	0.95433879	0.00466223
498	0.95914739	0.00421084
499	0.94807255	0.01627013
500	0.95188999	0.02522637
501	0.96618539	0.0195046
502	0.98983949	0.00238525
503	1	0.01277786
504	0.98322678	0.00560256
505	0.95298815	0.02007894
506	0.92356867	0.04674564
507	0.91930556	0.05571818
508	0.94349515	0.03888773
509	0.95687258	0.02474928
510	0.92322963	0.02101024
511	0.79937828	0.04181675
512	0.41356644	0.07871538
513	0.11275553	0.02865174
514	0.03274055	0.00933429
515	0.01292293	0.00419642
516	0.00580021	0.00260631
517	0.00378357	0.00146559
518	0.00263001	0.00113157
519	0.00204936	0.00096177
520	0.0016022	0.00080599
521	0.00113626	0.00059992
522	0.00072538	0.00039399
523	0.00045327	0.00025014
524	0.00030357	0.00016897
525	0.00022787	0.00012742
526	0.00019309	0.00010821
527	0.00018524	0.00010408
528	0.00019598	0.00011045
529	0.00021502	0.00012185
530	0.00022982	0.00013111
;; BAND 3
512	0.00032837	0.00000619
513	0.00040286	0.00000683
514	0.0004889	0.00001294
515	0.00058934	0.00002303
516	0.00071741	0.00003533
517	0.00087833	0.00004978
518	0.00109091	0.00006774
519	0.00138202	0.00009087
520	0.00179561	0.0001213
521	0.0031737	0.00042545
522	0.0043149	0.00046761
523	0.00613501	0.00052648
524	0.00918434	0.00072791
525	0.01332811	0.00103188
526	0.02006346	0.00147257
527	0.03120767	0.00201379
528	0.04959156	0.00750289
529	0.0839209	0.00858275
530	0.14227405	0.01874577
531	0.23764506	0.01788493
532	0.38256499	0.02799383
533	0.52805549	0.02493757
534	0.72555327	0.02161304
535	0.86100316	0.01881093
536	0.91004026	0.01721163
537	0.951415	0.01070405
538	0.96025926	0.00836614
539	0.96094787	0.00607323
540	0.95796889	0.00483625
541	0.95961404	0.00449707
542	0.96103942	0.00475598
543	0.96782357	0.00677342
544	0.9674781	0.0095385
545	0.97103971	0.00927282
546	0.97596765	0.00507822
547	0.96995008	0.00606292
548	0.96583647	0.01102037
549	0.96272808	0.01350226
550	0.97035348	0.01171532
551	0.97657537	0.00961761
552	0.98478532	0.00788119
553	0.9922418	0.00791125
554	0.99788576	0.00588649
555	0.99755067	0.00396925
556	0.99513662	0.0058515
557	0.99290431	0.00807943
558	0.99221069	0.00794198
559	0.99147564	0.00688981
560	0.99039567	0.00668935
561	0.98744887	0.00504558
562	0.98513204	0.00928257
563	0.98482645	0.011671
564	0.98690718	0.0143459
565	0.99114877	0.01554842
566	0.99476624	0.01493203
567	0.99384189	0.01267074
568	0.99101716	0.01316161
569	0.98722148	0.01592059
570	0.9837451	0.02329212
571	0.9834832	0.02863944
572	0.98670214	0.02800232
573	0.99195403	0.01836961
574	0.9963057	0.00402131
575	0.99934655	0.01546059
576	1	0.02355198
577	0.99947429	0.02011394
578	0.99812734	0.01058269
579	0.99595124	0.00431783
580	0.98932058	0.00786188
581	0.97415423	0.00982175
582	0.9492411	0.01452226
583	0.93502551	0.02052814
584	0.92853642	0.02603252
585	0.93185908	0.01592957
586	0.92724669	0.0229586
587	0.86449587	0.0529586
588	0.71098262	0.03247558
589	0.51626664	0.03076253
590	0.34508252	0.06503926
591	0.21616927	0.06842254
592	0.12075645	0.05012217
593	0.05834393	0.02895293
594	0.0269463	0.01501935
595	0.01243138	0.0075327
596	0.00607649	0.00394198
597	0.00376825	0.00254559
598	0.00202133	0.00140372
599	0.00115144	0.00081107
600	0.00069334	0.00049149
601	0.00044097	0.00031231
602	0.00029608	0.00020884
603	0.00021146	0.00014799
604	0.0001599	0.00011072
605	0.00012726	0.00008744
606	0.00010823	0.00007399
607	0.00009787	0.00006676
608	0.0000954	0.00006544
609	0.00010035	0.00006983
610	0.00011262	0.00008005
;; BAND 4
625	0.00052217	0.00007678
626	0.00080255	0.00012158
627	0.00127569	0.00019875
628	0.00211028	0.00033812
629	0.00370259	0.00061175
630	0.00813655	0.00138654
631	0.01448322	0.00258088
632	0.02730471	0.00488258
633	0.06150362	0.01144402
634	0.12960456	0.02359377
635	0.27599216	0.0423264
636	0.50833505	0.05595207
637	0.77823377	0.04142714
638	0.93229699	0.01459128
639	0.96630949	0.00483641
640	0.98264039	0.00868121
641	0.98610568	0.01322049
642	0.98616272	0.01441576
643	0.98130625	0.01170794
644	0.97365528	0.0064722
645	0.96917254	0.00390514
646	0.97131443	0.0046389
647	0.98079836	0.00361888
648	0.99271876	0.00526336
649	1	0.00850827
650	0.99686712	0.00811962
651	0.98542011	0.00502752
652	0.97099334	0.00733963
653	0.96106452	0.01255777
654	0.96065092	0.01361577
655	0.96868747	0.01081413
656	0.98070163	0.00550136
657	0.98551208	0.00323348
658	0.98893887	0.00300381
659	0.98082989	0.00767782
660	0.96791947	0.01777918
661	0.96308017	0.02499769
662	0.9632839	0.02732898
663	0.97127014	0.02410911
664	0.98161477	0.01819483
665	0.98756588	0.01489296
666	0.98632258	0.01614136
667	0.98053038	0.01816652
668	0.9798553	0.02096965
669	0.98061383	0.02344614
670	0.96493137	0.03514956
671	0.85955077	0.07008959
672	0.66807359	0.08419432
673	0.41698042	0.05349541
674	0.21568851	0.02689119
675	0.10535625	0.02065767
676	0.05208358	0.01392997
677	0.02525648	0.00832761
678	0.01293051	0.00439544
679	0.0067002	0.00228435
680	0.00366779	0.00121789
681	0.00210889	0.00068464
682	0.00125278	0.00038664
683	0.00098495	0.00047475
684	0.00070233	0.00050114
685	0.00054765	0.00046268
686	0.00040268	0.00034593
687	0.00034113	0.00033536
688	0.00027893	0.00029357
689	0.00026856	0.00030874
690	0.00016362	0.00016426
691	0.00013298	0.00013099
;; BAND 5
829	0.00045004	0.00013841
830	0.00047554	0.00014887
831	0.0005924	0.00016152
832	0.00071486	0.00017617
833	0.00083731	0.00019201
834	0.00095976	0.00020879
835	0.00108221	0.00022628
836	0.00124527	0.00024454
837	0.00159663	0.00026199
838	0.00209522	0.00027887
839	0.00282196	0.00029972
840	0.00389035	0.00032911
841	0.00557772	0.00040042
842	0.00840453	0.00062155
843	0.0121997	0.00100203
844	0.01910023	0.00196286
845	0.03112408	0.003968
846	0.0518628	0.00793775
847	0.09260266	0.01671099
848	0.1572693	0.03019052
849	0.27197644	0.0502795
850	0.44460031	0.06731535
851	0.64932525	0.06319201
852	0.83474088	0.03349486
853	0.94093359	0.00793794
854	0.98152208	0.00603863
855	0.99064982	0.00313077
856	0.98923784	0.00492328
857	0.98816001	0.00885304
858	0.98943096	0.00985418
859	0.99220061	0.00842203
860	0.99498791	0.00597077
861	0.99694198	0.0037984
862	0.99800861	0.00237505
863	0.99821723	0.00181177
864	0.99814546	0.00171782
865	0.99809587	0.00186434
866	0.99818242	0.00177317
867	0.99900395	0.00142347
868	0.99929279	0.00137425
869	0.99940193	0.00225448
870	0.99973387	0.00324159
871	0.9998185	0.00329755
872	1	0.00155147
873	0.9999913	0.00155475
874	0.99643683	0.00527154
875	0.97451699	0.00868602
876	0.9297142	0.00968487
877	0.83448619	0.02244449
878	0.68116772	0.04385664
879	0.49675167	0.05208354
880	0.31920305	0.04579622
881	0.19073001	0.02949588
882	0.11139899	0.01739345
883	0.06462797	0.00943446
884	0.03681539	0.00470461
885	0.02192838	0.00236544
886	0.01321336	0.00114857
887	0.00764328	0.00047457
888	0.00490463	0.00024077
889	0.00311586	0.0001215
890	0.00199918	0.0000836
891	0.00132245	0.00006126
892	0.00088339	0.00005394
893	0.00059439	0.00004251
894	0.00041175	0.00003339
895	0.00032689	0.000028
896	0.00026968	0.00002395
897	0.00021248	0.00002083
898	0.00015527	0.00001911
899	0.00009807	0.00001917
900	0.00007605	0.00001742
;; BAND 6
1515	0.00102868	0.00020225
1516	0.00111525	0.00020725
1517	0.00121016	0.00021253
1518	0.0013186	0.0002183
1519	0.00144451	0.00022524
1520	0.00158035	0.0002326
1521	0.00173374	0.00024069
1522	0.00192254	0.00025035
1523	0.00212096	0.00026089
1524	0.00232666	0.00027179
1525	0.00257729	0.00028513
1526	0.00287014	0.00030096
1527	0.00318403	0.00031854
1528	0.00355008	0.00033802
1529	0.00395633	0.00036022
1530	0.00441957	0.00038673
1531	0.00496607	0.00042007
1532	0.00552726	0.00045493
1533	0.00624686	0.00050296
1534	0.00699085	0.00055175
1535	0.00791399	0.0006188
1536	0.00878794	0.0006812
1537	0.0095772	0.00073509
1538	0.01062994	0.00081885
1539	0.01208038	0.00094617
1540	0.01363731	0.00107916
1541	0.01564604	0.00123011
1542	0.01773277	0.00139979
1543	0.02050976	0.00163284
1544	0.02335322	0.00186791
1545	0.02701552	0.00221557
1546	0.03067782	0.00256931
1547	0.03585456	0.0029446
1548	0.04147628	0.00354414
1549	0.04862727	0.00417824
1550	0.05693988	0.00478923
1551	0.0665569	0.00552843
1552	0.07723074	0.00638455
1553	0.08889236	0.0073264
1554	0.10460974	0.0085333
1555	0.12268095	0.00983309
1556	0.1425285	0.01109214
1557	0.16716501	0.01212692
1558	0.19407988	0.01346629
1559	0.22691402	0.01518607
1560	0.26105624	0.017004
1561	0.30004618	0.01783387
1562	0.33936566	0.0189712
1563	0.38840884	0.02103977
1564	0.43883842	0.02367491
1565	0.49500111	0.02517096
1566	0.54953849	0.02722578
1567	0.60172623	0.03012352
1568	0.65151227	0.03375388
1569	0.69925785	0.03849164
1570	0.74280465	0.04225833
1571	0.78431123	0.04559942
1572	0.81647187	0.04742102
1573	0.8476572	0.04941792
1574	0.86943054	0.05125083
1575	0.88958013	0.05309301
1576	0.90365207	0.05497181
1577	0.91621089	0.05601389
1578	0.92594534	0.05538278
1579	0.93301046	0.05470952
1580	0.93747759	0.05398444
1581	0.94050515	0.05328859
1582	0.94241244	0.05257784
1583	0.94408292	0.05156983
1584	0.94547117	0.05023343
1585	0.94619197	0.04880394
1586	0.94624329	0.04730027
1587	0.94625497	0.045641
1588	0.94622612	0.04380226
1589	0.94606429	0.04216969
1590	0.94574815	0.04073842
1591	0.94553393	0.03914674
1592	0.94558442	0.03705271
1593	0.94582468	0.03533316
1594	0.94627059	0.03397067
1595	0.94634467	0.03275409
1596	0.94768435	0.03098166
1597	0.94801325	0.02929909
1598	0.9490751	0.02807782
1599	0.95058209	0.02695698
1600	0.95202774	0.02546364
1601	0.9523024	0.02429114
1602	0.95366448	0.02299092
1603	0.95503706	0.02185618
1604	0.95348102	0.02062869
1605	0.95565885	0.01964368
1606	0.95655489	0.01827899
1607	0.9571594	0.01697828
1608	0.95751184	0.01577192
1609	0.95777732	0.01475386
1610	0.95878011	0.01363401
1611	0.96029568	0.01250876
1612	0.96157014	0.01154002
1613	0.96228975	0.01050277
1614	0.96300948	0.00975643
1615	0.96425939	0.00904744
1616	0.96561593	0.00851478
1617	0.96700233	0.00788337
1618	0.96843988	0.0070602
1619	0.9698503	0.00668526
1620	0.97095174	0.00642914
1621	0.97284758	0.00555628
1622	0.97459286	0.00537538
1623	0.97610509	0.00528398
1624	0.97767121	0.00544878
1625	0.97953802	0.0049137
1626	0.98140436	0.00484538
1627	0.98274249	0.00463538
1628	0.98509848	0.00436658
1629	0.98681152	0.00434669
1630	0.98781842	0.00465837
1631	0.99100113	0.00449412
1632	0.99333715	0.00428525
1633	0.99528229	0.00389897
1634	0.99711514	0.00358291
1635	0.99855757	0.00224882
1636	1	0.00187494
1637	0.99876851	0.00196671
1638	0.99723363	0.00344383
1639	0.9924348	0.00488631
1640	0.98559129	0.00662532
1641	0.97646844	0.0085625
1642	0.96127671	0.01037549
1643	0.93863082	0.01229727
1644	0.90128821	0.01433284
1645	0.86149269	0.017202
1646	0.81432277	0.02019908
1647	0.76036841	0.0233432
1648	0.70382959	0.02601585
