"","c 1","c 2","c 3","c 4","c 5","c 6"
"band_1",1,0.317956277335727,-6.83681016215925,0.21251462479464,-0.166196722635222,-0.88005651661864
"band_2",1,0.537484048105364,-0.88273537222173,0.686348643865985,-6.70651469493179,-0.166655940875169
"band_3",1,0.321131070140146,-6.2739277503235,0.791346908000211,-0.876872158923675,-0.164948867638152
"band_4",1,0.541274909882154,-0.878027432191504,0.702700053121566,-5.70144184870937,-0.164512626133441
